time,region_id,year_id,crop_id,irrigation_id,risk_level,risk_score,recommendation,factors,created_at
2020-02-03,3,2020,1,1,Low,5.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 43.4, ""temperature"": 28.9}",2020-02-03 01:00:00
2020-02-04,3,2020,1,1,Low,16.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 41.1, ""temperature"": 29.9}",2020-02-04 01:00:00
2020-02-05,3,2020,1,1,Low,17.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 39.0, ""temperature"": 27.9}",2020-02-05 01:00:00
2020-02-06,3,2020,1,1,Low,18.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 37.7, ""temperature"": 28.9}",2020-02-06 01:00:00
2020-02-07,3,2020,1,1,Low,15.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 36.9, ""temperature"": 26.8}",2020-02-07 01:00:00
2020-02-08,3,2020,1,1,Low,22.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 34.6, ""temperature"": 27.5}",2020-02-08 01:00:00
2020-02-09,3,2020,1,1,Low,19.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.0, ""soil_moisture"": 35.7, ""temperature"": 29.0}",2020-02-09 01:00:00
2020-02-10,3,2020,1,1,Low,11.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 41.5, ""temperature"": 28.4}",2020-02-10 01:00:00
2020-02-11,3,2020,1,1,Low,14.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 39.9, ""temperature"": 28.5}",2020-02-11 01:00:00
2020-02-12,3,2020,1,1,Low,24.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 37.6, ""temperature"": 29.6}",2020-02-12 01:00:00
2020-02-13,3,2020,1,1,Low,20.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 36.1, ""temperature"": 28.1}",2020-02-13 01:00:00
2020-02-14,3,2020,1,1,Low,7.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 13.9, ""soil_moisture"": 39.0, ""temperature"": 28.2}",2020-02-14 01:00:00
2020-02-15,3,2020,1,1,Low,16.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 38.1, ""temperature"": 29.2}",2020-02-15 01:00:00
2020-02-16,3,2020,1,1,Low,19.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 36.3, ""temperature"": 27.3}",2020-02-16 01:00:00
2020-02-17,3,2020,1,1,Low,21.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 34.2, ""temperature"": 26.0}",2020-02-17 01:00:00
2020-02-18,3,2020,1,1,Moderate,29.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 32.8, ""temperature"": 30.1}",2020-02-18 01:00:00
2020-02-19,3,2020,1,1,Low,23.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 31.8, ""temperature"": 27.7}",2020-02-19 01:00:00
2020-02-20,3,2020,1,1,Moderate,25.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.4, ""soil_moisture"": 33.4, ""temperature"": 30.4}",2020-02-20 01:00:00
2020-02-21,3,2020,1,1,Low,9.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.0, ""soil_moisture"": 41.0, ""temperature"": 28.4}",2020-02-21 01:00:00
2020-02-22,3,2020,1,1,Low,22.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 38.7, ""temperature"": 29.9}",2020-02-22 01:00:00
2020-02-23,3,2020,1,1,Moderate,28.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 36.5, ""temperature"": 31.4}",2020-02-23 01:00:00
2020-02-24,3,2020,1,1,Low,16.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 39.5, ""temperature"": 28.3}",2020-02-24 01:00:00
2020-02-25,3,2020,1,1,Low,21.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 37.2, ""temperature"": 28.7}",2020-02-25 01:00:00
2020-02-26,3,2020,1,1,Low,2.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 12.8, ""soil_moisture"": 41.2, ""temperature"": 28.2}",2020-02-26 01:00:00
2020-02-27,3,2020,1,1,Low,6.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 44.6, ""temperature"": 29.1}",2020-02-27 01:00:00
2020-02-28,3,2020,1,1,Low,9.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 42.3, ""temperature"": 27.9}",2020-02-28 01:00:00
2020-02-29,3,2020,1,1,Low,12.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 40.5, ""temperature"": 27.1}",2020-02-29 01:00:00
2020-03-01,3,2020,1,1,Low,12.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 40.1, ""temperature"": 28.4}",2020-03-01 01:00:00
2020-03-02,3,2020,1,1,Low,0.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 14.0, ""soil_moisture"": 43.0, ""temperature"": 27.6}",2020-03-02 01:00:00
2020-03-03,3,2020,1,1,Low,4.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 43.7, ""temperature"": 27.9}",2020-03-03 01:00:00
2020-03-04,3,2020,1,1,Low,16.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 41.8, ""temperature"": 30.1}",2020-03-04 01:00:00
2020-03-05,3,2020,1,1,Low,14.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 40.4, ""temperature"": 28.0}",2020-03-05 01:00:00
2020-03-06,3,2020,1,1,Low,24.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 37.9, ""temperature"": 30.2}",2020-03-06 01:00:00
2020-03-07,3,2020,1,1,Low,22.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 35.7, ""temperature"": 28.1}",2020-03-07 01:00:00
2020-03-08,3,2020,1,1,Moderate,28.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 33.5, ""temperature"": 29.9}",2020-03-08 01:00:00
2020-03-09,3,2020,1,1,Moderate,32.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 31.6, ""temperature"": 29.2}",2020-03-09 01:00:00
2020-03-10,3,2020,1,1,Moderate,28.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.3, ""soil_moisture"": 31.6, ""temperature"": 29.1}",2020-03-10 01:00:00
2020-03-11,3,2020,1,1,Moderate,33.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 29.8, ""temperature"": 28.5}",2020-03-11 01:00:00
2020-03-12,3,2020,1,1,Moderate,31.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 28.0, ""temperature"": 26.2}",2020-03-12 01:00:00
2020-03-13,3,2020,1,1,Moderate,41.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 27.6, ""temperature"": 29.9}",2020-03-13 01:00:00
2020-03-14,3,2020,1,1,Moderate,42.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 25.3, ""temperature"": 27.7}",2020-03-14 01:00:00
2020-03-15,3,2020,1,1,Moderate,32.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 26.4, ""temperature"": 28.1}",2020-03-15 01:00:00
2020-03-16,3,2020,1,1,Moderate,43.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 25.0, ""temperature"": 29.1}",2020-03-16 01:00:00
2020-03-17,3,2020,1,1,Moderate,43.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 23.7, ""temperature"": 28.9}",2020-03-17 01:00:00
2020-03-18,3,2020,1,1,High,54.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 21.7, ""temperature"": 30.5}",2020-03-18 01:00:00
2020-03-19,3,2020,1,1,Moderate,49.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 20.4, ""temperature"": 28.2}",2020-03-19 01:00:00
2020-03-20,3,2020,1,1,Moderate,41.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.5, ""soil_moisture"": 22.1, ""temperature"": 26.9}",2020-03-20 01:00:00
2020-03-21,3,2020,1,1,High,55.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 19.8, ""temperature"": 30.1}",2020-03-21 01:00:00
2020-03-22,3,2020,1,1,Moderate,42.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 25.3, ""temperature"": 29.6}",2020-03-22 01:00:00
2020-03-23,3,2020,1,1,Moderate,44.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 24.7, ""temperature"": 29.7}",2020-03-23 01:00:00
2020-03-24,3,2020,1,1,Moderate,42.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 23.2, ""temperature"": 28.5}",2020-03-24 01:00:00
2020-03-25,3,2020,1,1,Moderate,49.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 22.2, ""temperature"": 29.1}",2020-03-25 01:00:00
2020-03-26,3,2020,1,1,High,51.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 20.1, ""temperature"": 29.1}",2020-03-26 01:00:00
2020-03-27,3,2020,1,1,Moderate,49.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 19.4, ""temperature"": 28.6}",2020-03-27 01:00:00
2020-03-28,3,2020,1,1,High,56.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 18.0, ""temperature"": 29.1}",2020-03-28 01:00:00
2020-03-29,3,2020,1,1,High,61.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 15.9, ""temperature"": 30.1}",2020-03-29 01:00:00
2020-03-30,3,2020,1,1,High,58.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 14.7, ""temperature"": 28.6}",2020-03-30 01:00:00
2020-03-31,3,2020,1,1,High,55.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.0, ""soil_moisture"": 15.8, ""temperature"": 29.4}",2020-03-31 01:00:00
2020-04-01,3,2020,1,1,High,53.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 18.8, ""temperature"": 27.8}",2020-04-01 01:00:00
2020-04-02,3,2020,1,1,Moderate,49.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 18.6, ""temperature"": 28.7}",2020-04-02 01:00:00
2020-04-03,3,2020,1,1,High,54.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 20.3, ""temperature"": 29.2}",2020-04-03 01:00:00
2020-04-04,3,2020,1,1,High,55.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 18.6, ""temperature"": 28.2}",2020-04-04 01:00:00
2020-04-05,3,2020,1,1,High,53.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 18.3, ""temperature"": 29.1}",2020-04-05 01:00:00
2020-04-06,3,2020,1,1,High,52.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 18.3, ""temperature"": 29.1}",2020-04-06 01:00:00
2020-04-07,3,2020,1,1,Moderate,44.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 13.7, ""soil_moisture"": 21.4, ""temperature"": 29.9}",2020-04-07 01:00:00
2020-04-08,3,2020,1,1,High,53.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 19.3, ""temperature"": 29.6}",2020-04-08 01:00:00
2020-04-09,3,2020,1,1,High,58.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 17.2, ""temperature"": 29.6}",2020-04-09 01:00:00
2020-04-10,3,2020,1,1,High,50.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 20.7, ""temperature"": 29.5}",2020-04-10 01:00:00
2020-04-11,3,2020,1,1,High,56.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 18.3, ""temperature"": 29.5}",2020-04-11 01:00:00
2020-04-12,3,2020,1,1,High,57.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 16.0, ""temperature"": 28.2}",2020-04-12 01:00:00
2020-04-13,3,2020,1,1,High,69.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 13.4, ""temperature"": 31.2}",2020-04-13 01:00:00
2020-04-14,3,2020,1,1,High,72.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 11.3, ""temperature"": 29.5}",2020-04-14 01:00:00
2020-04-15,3,2020,1,1,Extreme,75.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 9.0, ""temperature"": 30.4}",2020-04-15 01:00:00
2020-04-16,3,2020,1,1,Extreme,75.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 10.0, ""temperature"": 30.9}",2020-04-16 01:00:00
2020-04-17,3,2020,1,1,Extreme,77.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 7.8, ""temperature"": 28.3}",2020-04-17 01:00:00
2020-04-18,3,2020,1,1,High,56.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 11.3, ""soil_moisture"": 13.0, ""temperature"": 29.7}",2020-04-18 01:00:00
2020-04-19,3,2020,1,1,Extreme,75.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 10.6, ""temperature"": 30.1}",2020-04-19 01:00:00
2020-04-20,3,2020,1,1,High,66.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 10.6, ""temperature"": 28.3}",2020-04-20 01:00:00
2020-04-21,3,2020,1,1,High,73.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 8.7, ""temperature"": 29.0}",2020-04-21 01:00:00
2020-04-22,3,2020,1,1,Extreme,76.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 7.4, ""temperature"": 28.6}",2020-04-22 01:00:00
2020-04-23,3,2020,1,1,Extreme,81.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.1, ""temperature"": 29.1}",2020-04-23 01:00:00
2020-04-24,3,2020,1,1,Extreme,84.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 5.0, ""temperature"": 30.9}",2020-04-24 01:00:00
2020-04-25,3,2020,1,1,High,71.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.4, ""soil_moisture"": 6.6, ""temperature"": 28.6}",2020-04-25 01:00:00
2020-04-26,3,2020,1,1,Extreme,79.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 5.9, ""temperature"": 29.9}",2020-04-26 01:00:00
2020-04-27,3,2020,1,1,Extreme,83.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 6.0, ""temperature"": 32.1}",2020-04-27 01:00:00
2020-04-28,3,2020,1,1,Extreme,85.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.2}",2020-04-28 01:00:00
2020-04-29,3,2020,1,1,High,50.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 6.5, ""soil_moisture"": 14.1, ""temperature"": 31.7}",2020-04-29 01:00:00
2020-04-30,3,2020,1,1,High,65.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 12.9, ""temperature"": 28.9}",2020-04-30 01:00:00
2020-05-01,3,2020,1,1,High,58.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 18.6, ""temperature"": 29.4}",2020-05-01 01:00:00
2020-05-02,3,2020,1,1,High,58.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 16.6, ""temperature"": 29.6}",2020-05-02 01:00:00
2020-05-03,3,2020,1,1,Moderate,33.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.2, ""soil_moisture"": 26.5, ""temperature"": 28.1}",2020-05-03 01:00:00
2020-05-04,3,2020,1,1,Moderate,29.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.1, ""soil_moisture"": 29.4, ""temperature"": 29.6}",2020-05-04 01:00:00
2020-05-05,3,2020,1,1,Moderate,39.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 27.4, ""temperature"": 29.7}",2020-05-05 01:00:00
2020-05-06,3,2020,1,1,Moderate,48.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 25.0, ""temperature"": 30.1}",2020-05-06 01:00:00
2020-05-07,3,2020,1,1,Moderate,44.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 23.7, ""temperature"": 28.5}",2020-05-07 01:00:00
2020-05-08,3,2020,1,1,High,56.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 21.1, ""temperature"": 30.5}",2020-05-08 01:00:00
2020-05-09,3,2020,1,1,High,60.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 18.9, ""temperature"": 30.8}",2020-05-09 01:00:00
2020-05-10,3,2020,1,1,High,51.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 22.1, ""temperature"": 30.6}",2020-05-10 01:00:00
2020-05-11,3,2020,1,1,Moderate,46.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 22.4, ""temperature"": 29.7}",2020-05-11 01:00:00
2020-05-12,3,2020,1,1,Moderate,49.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 21.9, ""temperature"": 27.7}",2020-05-12 01:00:00
2020-05-13,3,2020,1,1,High,58.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 19.3, ""temperature"": 30.9}",2020-05-13 01:00:00
