time,region_id,year_id,rainfall_mm,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,updated_at
2022-09-07,3,2022,0.0,High,32.0,17.9,24.9,69.0,3.12,23.94,7.37,7.37,2022-09-07 02:00:00
2022-09-08,3,2022,0.0,High,30.2,16.6,23.4,65.0,3.4,22.21,6.74,6.74,2022-09-08 02:00:00
2022-09-09,3,2022,3.1,High,28.8,17.7,23.3,66.0,3.03,23.55,7.09,7.09,2022-09-09 02:00:00
2022-09-10,3,2022,1.6,High,29.3,17.4,23.4,66.0,3.07,22.75,6.87,6.87,2022-09-10 02:00:00
2022-09-11,3,2022,0.0,High,32.1,16.6,24.3,61.0,2.06,22.25,6.8,6.8,2022-09-11 02:00:00
2022-09-12,3,2022,0.0,High,30.9,17.4,24.2,62.0,3.12,22.74,6.98,6.98,2022-09-12 02:00:00
2022-09-13,3,2022,0.0,High,30.2,18.3,24.3,59.0,3.36,23.22,7.16,7.16,2022-09-13 02:00:00
2022-09-14,3,2022,0.0,High,31.1,17.8,24.4,63.0,2.67,23.44,7.19,7.19,2022-09-14 02:00:00
2022-09-15,3,2022,0.0,High,31.4,17.8,24.6,66.0,3.28,23.42,7.21,7.21,2022-09-15 02:00:00
2022-09-16,3,2022,0.0,High,32.9,17.4,25.2,64.0,2.73,23.59,7.3,7.3,2022-09-16 02:00:00
2022-09-17,3,2022,0.0,High,32.1,18.2,25.2,64.0,2.59,22.08,6.84,6.84,2022-09-17 02:00:00
2022-09-18,3,2022,0.0,High,31.0,18.8,24.9,64.0,3.08,24.16,7.45,7.45,2022-09-18 02:00:00
2022-09-19,3,2022,1.2,High,31.4,18.3,24.9,64.0,3.0,23.19,7.16,7.16,2022-09-19 02:00:00
2022-09-20,3,2022,0.5,High,34.0,17.6,25.8,67.0,2.97,24.93,7.76,7.76,2022-09-20 02:00:00
2022-09-21,3,2022,0.0,High,32.0,17.5,24.8,65.0,3.29,21.76,6.73,6.73,2022-09-21 02:00:00
2022-09-22,3,2022,1.8,High,33.1,18.1,25.6,63.0,2.69,24.6,7.66,7.66,2022-09-22 02:00:00
2022-09-23,3,2022,1.0,High,30.1,18.7,24.4,61.0,2.98,24.17,7.42,7.42,2022-09-23 02:00:00
2022-09-24,3,2022,6.2,High,31.1,18.5,24.8,66.0,2.64,22.67,6.97,6.97,2022-09-24 02:00:00
2022-09-25,3,2022,0.4,High,31.3,18.0,24.7,63.0,2.85,24.06,7.4,7.4,2022-09-25 02:00:00
2022-09-26,3,2022,0.4,High,34.9,20.4,27.6,64.0,3.23,23.9,7.66,7.66,2022-09-26 02:00:00
2022-09-27,3,2022,0.6,High,29.7,17.4,23.5,57.0,3.41,26.36,8.02,8.02,2022-09-27 02:00:00
2022-09-28,3,2022,0.3,High,31.6,16.5,24.0,62.0,3.71,24.28,7.44,7.44,2022-09-28 02:00:00
2022-09-29,3,2022,4.3,High,30.3,17.5,23.9,61.0,2.89,24.82,7.55,7.55,2022-09-29 02:00:00
2022-09-30,3,2022,0.0,High,31.0,17.2,24.1,68.0,3.12,24.78,7.55,7.55,2022-09-30 02:00:00
2022-10-01,3,2022,2.6,High,32.2,17.5,24.8,64.0,3.0,24.06,7.42,7.42,2022-10-01 02:00:00
2022-10-02,3,2022,0.8,High,32.1,18.0,25.0,58.0,3.07,25.07,7.79,7.79,2022-10-02 02:00:00
2022-10-03,3,2022,1.0,High,30.4,18.7,24.5,59.0,3.08,23.05,7.12,7.12,2022-10-03 02:00:00
2022-10-04,3,2022,2.2,High,28.5,18.5,23.5,66.0,3.91,24.72,7.5,7.5,2022-10-04 02:00:00
2022-10-05,3,2022,0.1,High,31.9,16.8,24.3,64.0,2.69,23.23,7.11,7.11,2022-10-05 02:00:00
2022-10-06,3,2022,1.0,High,31.8,20.1,25.9,62.0,2.91,25.88,8.1,8.1,2022-10-06 02:00:00
2022-10-07,3,2022,0.0,High,32.3,16.7,24.5,65.0,2.97,22.3,6.85,6.85,2022-10-07 02:00:00
2022-10-08,3,2022,0.3,High,30.7,18.2,24.4,62.0,3.23,23.29,7.17,7.17,2022-10-08 02:00:00
2022-10-09,3,2022,0.2,High,32.3,17.7,25.0,68.0,3.73,23.97,7.41,7.41,2022-10-09 02:00:00
2022-10-10,3,2022,1.4,High,33.3,17.2,25.3,58.0,2.97,24.03,7.49,7.49,2022-10-10 02:00:00
2022-10-11,3,2022,0.0,High,30.5,19.1,24.8,60.0,2.9,22.44,6.95,6.95,2022-10-11 02:00:00
2022-10-12,3,2022,0.0,High,33.2,18.0,25.6,65.0,2.43,25.17,7.81,7.81,2022-10-12 02:00:00
2022-10-13,3,2022,0.1,High,32.0,18.0,25.0,64.0,2.89,23.94,7.39,7.39,2022-10-13 02:00:00
2022-10-14,3,2022,0.0,High,32.1,18.0,25.1,63.0,2.64,23.75,7.34,7.34,2022-10-14 02:00:00
2022-10-15,3,2022,2.1,High,31.9,17.4,24.6,56.0,2.79,24.0,7.42,7.42,2022-10-15 02:00:00
2022-10-16,3,2022,4.0,High,33.9,17.6,25.8,58.0,3.48,22.44,7.08,7.08,2022-10-16 02:00:00
2022-10-17,3,2022,0.9,High,33.8,16.9,25.3,58.0,2.95,24.77,7.72,7.72,2022-10-17 02:00:00
2022-10-18,3,2022,0.0,High,32.4,16.5,24.4,63.0,2.51,23.48,7.19,7.19,2022-10-18 02:00:00
2022-10-19,3,2022,0.0,High,33.9,18.6,26.2,62.0,3.58,24.82,7.84,7.84,2022-10-19 02:00:00
2022-10-20,3,2022,2.3,High,31.9,17.8,24.9,68.0,2.27,23.67,7.26,7.26,2022-10-20 02:00:00
2022-10-21,3,2022,0.0,High,32.7,17.9,25.3,60.0,3.25,25.3,7.88,7.88,2022-10-21 02:00:00
2022-10-22,3,2022,0.0,High,30.6,17.1,23.9,63.0,2.7,24.06,7.31,7.31,2022-10-22 02:00:00
2022-10-23,3,2022,0.9,High,32.2,17.6,24.9,66.0,2.92,25.38,7.81,7.81,2022-10-23 02:00:00
2022-10-24,3,2022,0.5,High,32.7,17.2,24.9,64.0,2.33,25.5,7.83,7.83,2022-10-24 02:00:00
2022-10-25,3,2022,0.7,High,31.5,18.4,24.9,60.0,3.44,24.93,7.73,7.73,2022-10-25 02:00:00
2022-10-26,3,2022,0.0,High,32.7,18.5,25.6,60.0,2.24,23.72,7.38,7.38,2022-10-26 02:00:00
2022-10-27,3,2022,0.0,High,32.9,18.1,25.5,63.0,2.31,24.19,7.5,7.5,2022-10-27 02:00:00
2022-10-28,3,2022,0.1,High,30.7,17.6,24.1,62.0,3.0,24.38,7.45,7.45,2022-10-28 02:00:00
2022-10-29,3,2022,1.2,High,32.4,19.0,25.7,63.0,2.93,22.76,7.12,7.12,2022-10-29 02:00:00
2022-10-30,3,2022,1.2,High,31.0,17.7,24.4,58.0,3.03,25.06,7.7,7.7,2022-10-30 02:00:00
2022-10-31,3,2022,1.4,High,31.6,18.9,25.2,60.0,2.63,22.03,6.85,6.85,2022-10-31 02:00:00
2022-11-01,3,2022,0.6,High,33.8,17.3,25.5,60.0,3.71,23.0,7.23,7.23,2022-11-01 02:00:00
2022-11-02,3,2022,0.0,High,33.0,19.2,26.1,63.0,2.57,23.86,7.48,7.48,2022-11-02 02:00:00
2022-11-03,3,2022,0.8,High,31.9,18.1,25.0,62.0,3.19,23.1,7.17,7.17,2022-11-03 02:00:00
2022-11-04,3,2022,3.0,High,31.7,18.9,25.3,66.0,3.53,23.31,7.25,7.25,2022-11-04 02:00:00
2022-11-05,3,2022,0.0,High,30.9,19.1,25.0,64.0,3.69,24.01,7.46,7.46,2022-11-05 02:00:00
2022-11-06,3,2022,1.5,High,33.3,18.5,25.9,65.0,3.37,23.39,7.34,7.34,2022-11-06 02:00:00
2022-11-07,3,2022,3.6,High,29.6,16.7,23.2,61.0,2.18,23.06,6.94,6.94,2022-11-07 02:00:00
2022-11-08,3,2022,0.0,High,33.0,18.8,25.9,60.0,2.79,23.28,7.3,7.3,2022-11-08 02:00:00
2022-11-09,3,2022,0.0,High,32.8,19.7,26.3,56.0,2.37,25.26,7.95,7.95,2022-11-09 02:00:00
2022-11-10,3,2022,1.4,High,30.4,18.2,24.3,65.0,3.17,24.67,7.55,7.55,2022-11-10 02:00:00
2022-11-11,3,2022,0.0,High,31.8,18.0,24.9,62.0,2.46,24.73,7.61,7.61,2022-11-11 02:00:00
2022-11-12,3,2022,0.2,High,30.9,18.9,24.9,58.0,2.68,22.63,7.02,7.02,2022-11-12 02:00:00
2022-11-13,3,2022,2.1,High,30.5,19.0,24.7,67.0,3.07,23.91,7.35,7.35,2022-11-13 02:00:00
2022-11-14,3,2022,4.7,High,32.0,18.3,25.2,63.0,2.43,24.08,7.44,7.44,2022-11-14 02:00:00
2022-11-15,3,2022,0.0,High,34.5,19.4,26.9,60.0,3.16,22.63,7.22,7.22,2022-11-15 02:00:00
2022-11-16,3,2022,1.1,High,33.2,17.3,25.2,63.0,3.15,24.71,7.67,7.67,2022-11-16 02:00:00
2022-11-17,3,2022,7.4,High,33.6,17.8,25.7,61.0,3.04,22.21,6.97,6.97,2022-11-17 02:00:00
2022-11-18,3,2022,3.3,High,30.9,17.9,24.4,59.0,3.41,25.79,7.94,7.94,2022-11-18 02:00:00
2022-11-19,3,2022,1.4,High,31.7,18.1,24.9,58.0,2.65,22.87,7.08,7.08,2022-11-19 02:00:00
2022-11-20,3,2022,1.4,High,33.9,18.6,26.3,67.0,2.92,24.28,7.62,7.62,2022-11-20 02:00:00
2022-11-21,3,2022,1.3,High,32.5,18.7,25.6,56.0,2.65,24.28,7.6,7.6,2022-11-21 02:00:00
2022-11-22,3,2022,1.4,High,33.6,17.1,25.3,57.0,2.64,23.74,7.4,7.4,2022-11-22 02:00:00
2022-11-23,3,2022,5.1,High,33.1,18.1,25.6,58.0,2.4,23.35,7.29,7.29,2022-11-23 02:00:00
2022-11-24,3,2022,0.5,High,32.4,17.6,25.0,62.0,2.61,22.72,7.03,7.03,2022-11-24 02:00:00
2022-11-25,3,2022,0.8,High,30.6,18.7,24.6,62.0,3.05,24.32,7.49,7.49,2022-11-25 02:00:00
2022-11-26,3,2022,1.7,High,31.1,17.8,24.4,55.0,2.72,25.33,7.79,7.79,2022-11-26 02:00:00
2022-11-27,3,2022,2.9,High,31.4,18.2,24.8,59.0,2.6,24.37,7.52,7.52,2022-11-27 02:00:00
2022-11-28,3,2022,2.5,High,30.7,18.2,24.5,70.0,2.68,24.14,7.36,7.36,2022-11-28 02:00:00
2022-11-29,3,2022,0.9,High,31.8,18.4,25.1,61.0,2.88,23.13,7.19,7.19,2022-11-29 02:00:00
2022-11-30,3,2022,1.9,High,33.4,17.9,25.7,66.0,2.97,24.89,7.75,7.75,2022-11-30 02:00:00
2022-12-01,3,2022,3.2,High,32.0,17.2,24.6,59.0,3.54,24.91,7.7,7.7,2022-12-01 02:00:00
2022-12-02,3,2022,0.2,High,34.4,18.9,26.6,62.0,3.38,24.5,7.77,7.77,2022-12-02 02:00:00
2022-12-03,3,2022,0.0,High,32.8,17.5,25.2,61.0,2.96,26.0,8.06,8.06,2022-12-03 02:00:00
2022-12-04,3,2022,0.6,High,34.5,17.5,26.0,63.0,3.35,23.07,7.26,7.26,2022-12-04 02:00:00
2022-12-05,3,2022,1.2,High,32.7,18.3,25.5,66.0,2.84,25.43,7.88,7.88,2022-12-05 02:00:00
2022-12-06,3,2022,0.0,High,33.7,18.6,26.1,57.0,3.09,24.48,7.72,7.72,2022-12-06 02:00:00
2022-12-07,3,2022,3.7,High,31.6,18.5,25.0,57.0,2.56,25.33,7.84,7.84,2022-12-07 02:00:00
2022-12-08,3,2022,0.0,High,31.4,18.7,25.1,61.0,3.35,23.34,7.26,7.26,2022-12-08 02:00:00
2022-12-09,3,2022,0.0,High,32.1,17.9,25.0,58.0,3.31,25.05,7.78,7.78,2022-12-09 02:00:00
2022-12-10,3,2022,0.3,High,32.6,18.3,25.4,59.0,3.7,25.18,7.89,7.89,2022-12-10 02:00:00
2022-12-11,3,2022,0.0,High,32.9,19.1,26.0,62.0,2.88,25.37,7.95,7.95,2022-12-11 02:00:00
2022-12-12,3,2022,8.4,High,31.6,17.7,24.7,61.0,3.46,24.79,7.66,7.66,2022-12-12 02:00:00
2022-12-13,3,2022,0.5,High,32.3,18.3,25.3,61.0,2.68,24.4,7.57,7.57,2022-12-13 02:00:00
2022-12-14,3,2022,3.3,High,33.3,17.1,25.2,60.0,2.61,23.21,7.21,7.21,2022-12-14 02:00:00
2022-12-15,3,2022,0.9,High,30.9,19.4,25.2,60.0,3.14,23.82,7.41,7.41,2022-12-15 02:00:00
2022-12-16,3,2022,1.4,High,32.5,18.5,25.5,54.0,2.77,23.53,7.37,7.37,2022-12-16 02:00:00
2022-12-17,3,2022,6.2,High,30.6,19.5,25.1,59.0,2.78,24.4,7.57,7.57,2022-12-17 02:00:00
2022-12-18,3,2022,0.0,High,32.8,17.7,25.2,60.0,3.32,23.2,7.24,7.24,2022-12-18 02:00:00
2022-12-19,3,2022,3.6,High,32.4,17.8,25.1,59.0,2.81,23.51,7.31,7.31,2022-12-19 02:00:00
2022-12-20,3,2022,1.5,High,33.5,18.3,25.9,56.0,2.29,24.14,7.56,7.56,2022-12-20 02:00:00
2022-12-21,3,2022,0.3,High,33.8,18.0,25.9,61.0,3.11,22.57,7.1,7.1,2022-12-21 02:00:00
2022-12-22,3,2022,0.0,High,34.2,19.3,26.8,59.0,3.82,23.27,7.44,7.44,2022-12-22 02:00:00
2022-12-23,3,2022,0.6,High,31.9,17.3,24.6,64.0,2.59,24.59,7.54,7.54,2022-12-23 02:00:00
2022-12-24,3,2022,1.0,High,32.5,18.9,25.7,61.0,3.28,24.99,7.82,7.82,2022-12-24 02:00:00
2022-12-25,3,2022,0.7,High,35.1,18.5,26.8,55.0,3.43,26.04,8.31,8.31,2022-12-25 02:00:00
2022-12-26,3,2022,1.8,High,32.4,17.8,25.1,59.0,3.16,25.29,7.86,7.86,2022-12-26 02:00:00
2022-12-27,3,2022,6.4,High,32.5,19.4,26.0,60.0,3.1,24.54,7.71,7.71,2022-12-27 02:00:00
2022-12-28,3,2022,0.0,High,35.3,17.7,26.5,59.0,3.01,25.31,8.0,8.0,2022-12-28 02:00:00
2022-12-29,3,2022,1.6,High,32.3,17.5,24.9,64.0,2.79,25.07,7.72,7.72,2022-12-29 02:00:00
2022-12-30,3,2022,1.6,High,34.0,18.3,26.2,60.0,3.13,24.59,7.75,7.75,2022-12-30 02:00:00
2022-12-31,3,2022,0.0,High,34.4,18.9,26.7,56.0,3.87,25.27,8.07,8.07,2022-12-31 02:00:00
2020-01-02,4,2020,0.8,Low,29.5,15.7,22.6,75.0,2.35,19.92,5.9,5.9,2020-01-02 02:00:00
2020-01-03,4,2020,4.0,Low,28.8,17.5,23.1,74.0,2.88,21.33,6.39,6.39,2020-01-03 02:00:00
2020-01-04,4,2020,3.4,Low,29.5,17.6,23.5,72.0,4.1,21.72,6.59,6.59,2020-01-04 02:00:00
2020-01-05,4,2020,2.3,Low,27.7,16.2,21.9,73.0,3.51,19.14,5.66,5.66,2020-01-05 02:00:00
2020-01-06,4,2020,3.8,Low,28.8,16.7,22.7,71.0,3.25,21.05,6.29,6.29,2020-01-06 02:00:00
2020-01-07,4,2020,0.7,Low,28.6,16.5,22.6,76.0,2.58,21.56,6.38,6.38,2020-01-07 02:00:00
2020-01-08,4,2020,1.4,Low,27.2,16.5,21.9,76.0,2.88,20.36,5.97,5.97,2020-01-08 02:00:00
2020-01-09,4,2020,4.3,Low,27.0,15.2,21.1,74.0,3.32,19.21,5.59,5.59,2020-01-09 02:00:00
2020-01-10,4,2020,0.2,Low,28.9,16.0,22.4,70.0,3.49,20.69,6.17,6.17,2020-01-10 02:00:00
2020-01-11,4,2020,0.8,Low,27.1,15.4,21.3,69.0,3.45,20.32,5.96,5.96,2020-01-11 02:00:00
2020-01-12,4,2020,4.7,Low,28.4,16.4,22.4,70.0,3.2,19.63,5.85,5.85,2020-01-12 02:00:00
2020-01-13,4,2020,0.7,Low,27.4,17.5,22.5,73.0,2.91,20.18,5.99,5.99,2020-01-13 02:00:00
2020-01-14,4,2020,0.8,Low,29.6,17.8,23.7,75.0,3.22,20.78,6.28,6.28,2020-01-14 02:00:00
2020-01-15,4,2020,1.3,Low,29.1,17.6,23.4,69.0,2.92,20.96,6.32,6.32,2020-01-15 02:00:00
2020-01-16,4,2020,0.7,Low,28.5,16.9,22.7,77.0,2.89,20.8,6.17,6.17,2020-01-16 02:00:00
2020-01-17,4,2020,5.4,Low,28.2,16.8,22.5,74.0,2.94,22.61,6.7,6.7,2020-01-17 02:00:00
2020-01-18,4,2020,1.9,Low,28.0,15.4,21.7,73.0,2.76,19.63,5.76,5.76,2020-01-18 02:00:00
2020-01-19,4,2020,0.5,Low,28.1,16.5,22.3,71.0,3.06,20.81,6.17,6.17,2020-01-19 02:00:00
2020-01-20,4,2020,5.6,Low,29.5,16.5,23.0,74.0,3.26,20.32,6.08,6.08,2020-01-20 02:00:00
2020-01-21,4,2020,1.4,Low,27.8,15.4,21.6,68.0,3.2,20.46,6.02,6.02,2020-01-21 02:00:00
2020-01-22,4,2020,2.4,Low,28.8,17.1,22.9,70.0,2.89,20.56,6.16,6.16,2020-01-22 02:00:00
2020-01-23,4,2020,3.0,Low,28.2,17.2,22.7,69.0,2.58,19.81,5.92,5.92,2020-01-23 02:00:00
2020-01-24,4,2020,2.8,Low,28.4,15.6,22.0,70.0,2.3,21.41,6.3,6.3,2020-01-24 02:00:00
2020-01-25,4,2020,0.2,Low,27.3,15.9,21.6,71.0,3.51,19.63,5.78,5.78,2020-01-25 02:00:00
2020-01-26,4,2020,1.2,Low,26.8,16.8,21.8,70.0,2.98,20.57,6.06,6.06,2020-01-26 02:00:00
2020-01-27,4,2020,2.4,Low,29.9,16.2,23.1,71.0,2.27,22.07,6.59,6.59,2020-01-27 02:00:00
2020-01-28,4,2020,1.5,Low,30.1,15.6,22.8,67.0,2.96,21.43,6.42,6.42,2020-01-28 02:00:00
2020-01-29,4,2020,1.5,Low,28.0,14.8,21.4,71.0,3.08,20.45,5.98,5.98,2020-01-29 02:00:00
2020-01-30,4,2020,1.8,Low,29.0,17.0,23.0,76.0,2.6,20.4,6.08,6.08,2020-01-30 02:00:00
2020-01-31,4,2020,3.1,Low,29.0,16.0,22.5,70.0,3.42,21.27,6.35,6.35,2020-01-31 02:00:00
2020-02-01,4,2020,0.0,Low,28.3,15.7,22.0,69.0,3.27,21.16,6.26,6.26,2020-02-01 02:00:00
2020-02-02,4,2020,2.2,Low,28.2,15.9,22.0,70.0,4.44,21.84,6.49,6.49,2020-02-02 02:00:00
2020-02-03,4,2020,7.2,Low,29.0,17.6,23.3,72.0,3.16,22.0,6.62,6.62,2020-02-03 02:00:00
2020-02-04,4,2020,5.8,Low,27.8,15.9,21.8,73.0,2.91,22.86,6.7,6.7,2020-02-04 02:00:00
2020-02-05,4,2020,0.1,Low,27.1,17.9,22.5,74.0,3.2,20.13,5.98,5.98,2020-02-05 02:00:00
2020-02-06,4,2020,2.9,Low,26.5,15.4,20.9,69.0,3.32,19.46,5.67,5.67,2020-02-06 02:00:00
2020-02-07,4,2020,0.0,Low,28.9,16.5,22.7,68.0,3.49,21.81,6.54,6.54,2020-02-07 02:00:00
2020-02-08,4,2020,2.2,Low,27.5,16.2,21.8,69.0,2.81,19.49,5.75,5.75,2020-02-08 02:00:00
2020-02-09,4,2020,0.4,Low,30.5,16.3,23.4,67.0,2.57,21.59,6.51,6.51,2020-02-09 02:00:00
2020-02-10,4,2020,0.1,Low,32.3,16.8,24.5,66.0,3.23,20.33,6.28,6.28,2020-02-10 02:00:00
2020-02-11,4,2020,3.7,Low,28.5,16.8,22.7,71.0,3.1,20.51,6.12,6.12,2020-02-11 02:00:00
2020-02-12,4,2020,0.0,Low,29.6,16.8,23.2,69.0,2.26,20.34,6.1,6.1,2020-02-12 02:00:00
2020-02-13,4,2020,0.6,Low,27.6,15.5,21.5,72.0,2.94,20.3,5.94,5.94,2020-02-13 02:00:00
2020-02-14,4,2020,1.8,Low,30.5,16.1,23.3,73.0,2.14,20.53,6.14,6.14,2020-02-14 02:00:00
2020-02-15,4,2020,6.5,Low,28.9,15.1,22.0,73.0,3.99,21.46,6.35,6.35,2020-02-15 02:00:00
2020-02-16,4,2020,4.0,Low,29.3,16.3,22.8,65.0,3.25,21.27,6.4,6.4,2020-02-16 02:00:00
2020-02-17,4,2020,0.6,Low,28.4,16.5,22.4,70.0,2.8,20.94,6.22,6.22,2020-02-17 02:00:00
2020-02-18,4,2020,0.0,Low,27.4,16.7,22.1,78.0,2.9,22.44,6.58,6.58,2020-02-18 02:00:00
2020-02-19,4,2020,2.2,Low,29.5,16.0,22.7,77.0,3.44,20.68,6.15,6.15,2020-02-19 02:00:00
2020-02-20,4,2020,2.6,Low,27.5,14.5,21.0,79.0,3.48,21.43,6.19,6.19,2020-02-20 02:00:00
2020-02-21,4,2020,2.3,Low,28.4,16.3,22.4,65.0,3.22,21.66,6.46,6.46,2020-02-21 02:00:00
2020-02-22,4,2020,1.2,Low,28.9,16.7,22.8,73.0,3.04,20.71,6.18,6.18,2020-02-22 02:00:00
2020-02-23,4,2020,0.9,Low,25.9,15.7,20.8,73.0,3.04,20.97,6.06,6.06,2020-02-23 02:00:00
2020-02-24,4,2020,0.1,Low,28.7,16.0,22.4,73.0,3.01,22.52,6.66,6.66,2020-02-24 02:00:00
2020-02-25,4,2020,1.3,Low,28.9,16.0,22.5,70.0,3.51,20.28,6.06,6.06,2020-02-25 02:00:00
2020-02-26,4,2020,0.6,Low,29.9,15.2,22.5,70.0,2.49,22.55,6.69,6.69,2020-02-26 02:00:00
2020-02-27,4,2020,0.5,Low,27.7,16.5,22.1,66.0,3.07,21.6,6.41,6.41,2020-02-27 02:00:00
2020-02-28,4,2020,0.0,Low,27.6,17.5,22.6,70.0,3.14,23.94,7.12,7.12,2020-02-28 02:00:00
2020-02-29,4,2020,2.6,Low,26.2,17.3,21.7,66.0,3.18,20.19,5.97,5.97,2020-02-29 02:00:00
2020-03-01,4,2020,1.8,Low,28.5,16.3,22.4,66.0,3.04,20.37,6.08,6.08,2020-03-01 02:00:00
2020-03-02,4,2020,2.4,Low,28.3,16.4,22.4,77.0,3.25,20.52,6.07,6.07,2020-03-02 02:00:00
2020-03-03,4,2020,0.3,Low,28.1,17.0,22.6,70.0,2.93,21.59,6.42,6.42,2020-03-03 02:00:00
2020-03-04,4,2020,0.6,Low,29.0,16.7,22.9,68.0,3.04,20.12,6.04,6.04,2020-03-04 02:00:00
2020-03-05,4,2020,0.8,Low,29.2,16.8,23.0,72.0,2.98,19.41,5.82,5.82,2020-03-05 02:00:00
2020-03-06,4,2020,0.5,Low,28.6,17.9,23.2,69.0,2.68,23.35,7.0,7.0,2020-03-06 02:00:00
2020-03-07,4,2020,1.0,Low,29.5,16.2,22.9,75.0,2.78,20.12,6.0,6.0,2020-03-07 02:00:00
2020-03-08,4,2020,3.4,Low,28.8,15.0,21.9,71.0,3.26,20.25,5.97,5.97,2020-03-08 02:00:00
2020-03-09,4,2020,0.0,Low,29.7,18.0,23.8,68.0,2.94,20.71,6.3,6.3,2020-03-09 02:00:00
2020-03-10,4,2020,0.1,Low,27.7,16.9,22.3,70.0,3.04,21.18,6.28,6.28,2020-03-10 02:00:00
2020-03-11,4,2020,0.6,Low,28.0,16.9,22.4,70.0,3.47,19.81,5.92,5.92,2020-03-11 02:00:00
2020-03-12,4,2020,0.4,Low,27.4,15.9,21.6,63.0,3.06,23.34,6.87,6.87,2020-03-12 02:00:00
2020-03-13,4,2020,0.6,Low,29.8,17.0,23.4,69.0,3.17,22.5,6.79,6.79,2020-03-13 02:00:00
2020-03-14,4,2020,0.0,Low,29.2,16.4,22.8,69.0,2.4,20.43,6.1,6.1,2020-03-14 02:00:00
2020-03-15,4,2020,4.6,Low,28.8,17.5,23.2,77.0,2.58,21.63,6.45,6.45,2020-03-15 02:00:00
2020-03-16,4,2020,2.5,Low,28.9,16.9,22.9,70.0,3.44,20.73,6.23,6.23,2020-03-16 02:00:00
2020-03-17,4,2020,0.4,Low,29.2,16.8,23.0,71.0,3.12,23.07,6.9,6.9,2020-03-17 02:00:00
2020-03-18,4,2020,0.5,Low,29.9,17.9,23.9,65.0,2.81,21.11,6.44,6.44,2020-03-18 02:00:00
2020-03-19,4,2020,0.3,Low,29.4,18.2,23.8,67.0,2.9,20.99,6.38,6.38,2020-03-19 02:00:00
2020-03-20,4,2020,1.6,Low,31.2,17.4,24.3,72.0,2.64,21.43,6.53,6.53,2020-03-20 02:00:00
2020-03-21,4,2020,1.0,Low,28.4,16.8,22.6,72.0,2.52,21.76,6.46,6.46,2020-03-21 02:00:00
2020-03-22,4,2020,0.0,Low,30.6,18.1,24.3,70.0,2.98,22.85,6.97,6.97,2020-03-22 02:00:00
2020-03-23,4,2020,7.2,Low,28.5,16.8,22.7,77.0,3.09,21.19,6.29,6.29,2020-03-23 02:00:00
2020-03-24,4,2020,1.3,Low,28.5,15.8,22.2,68.0,3.41,19.98,5.95,5.95,2020-03-24 02:00:00
2020-03-25,4,2020,4.6,Low,28.2,17.0,22.6,72.0,2.24,22.91,6.78,6.78,2020-03-25 02:00:00
2020-03-26,4,2020,0.3,Low,30.1,14.9,22.5,69.0,2.93,22.56,6.71,6.71,2020-03-26 02:00:00
2020-03-27,4,2020,0.7,Low,30.7,16.4,23.5,72.0,2.45,20.52,6.18,6.18,2020-03-27 02:00:00
2020-03-28,4,2020,0.0,Low,29.2,16.9,23.0,70.0,2.89,19.89,5.97,5.97,2020-03-28 02:00:00
2020-03-29,4,2020,0.5,Low,29.7,16.1,22.9,67.0,2.81,21.31,6.39,6.39,2020-03-29 02:00:00
2020-03-30,4,2020,0.0,Low,28.5,15.5,22.0,71.0,3.9,22.16,6.56,6.56,2020-03-30 02:00:00
2020-03-31,4,2020,0.6,Low,29.0,17.8,23.4,64.0,3.75,23.62,7.17,7.17,2020-03-31 02:00:00
2020-04-01,4,2020,0.6,Low,28.2,15.9,22.1,66.0,2.94,22.61,6.69,6.69,2020-04-01 02:00:00
2020-04-02,4,2020,4.7,Low,26.9,16.8,21.8,68.0,3.8,21.49,6.37,6.37,2020-04-02 02:00:00
2020-04-03,4,2020,0.5,Low,29.8,15.2,22.5,70.0,3.76,21.37,6.38,6.38,2020-04-03 02:00:00
2020-04-04,4,2020,3.4,Low,29.5,17.5,23.5,64.0,3.22,21.64,6.58,6.58,2020-04-04 02:00:00
2020-04-05,4,2020,2.3,Low,29.5,15.8,22.6,68.0,2.97,22.22,6.63,6.63,2020-04-05 02:00:00
2020-04-06,4,2020,2.0,Low,30.1,15.7,22.9,68.0,2.83,20.94,6.28,6.28,2020-04-06 02:00:00
2020-04-07,4,2020,5.4,Low,28.1,15.5,21.8,68.0,2.66,20.24,5.96,5.96,2020-04-07 02:00:00
2020-04-08,4,2020,4.1,Low,28.7,17.1,22.9,70.0,3.25,21.53,6.45,6.45,2020-04-08 02:00:00
2020-04-09,4,2020,0.4,Low,31.3,17.6,24.5,68.0,2.53,20.24,6.21,6.21,2020-04-09 02:00:00
2020-04-10,4,2020,0.8,Low,30.5,15.9,23.2,67.0,2.57,21.22,6.38,6.38,2020-04-10 02:00:00
2020-04-11,4,2020,0.0,Low,31.3,17.4,24.4,70.0,2.5,23.88,7.27,7.27,2020-04-11 02:00:00
2020-04-12,4,2020,5.2,Low,30.0,15.6,22.8,70.0,3.4,21.41,6.41,6.41,2020-04-12 02:00:00
