time,region_id,year_id,crop_id,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_id,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,updated_at
2021-10-25,3,2021,1,Maturity,1.08,7.96,0.88,1,82.0,2.79,33.3,0.245,2021-10-25 02:00:00
2021-10-26,3,2021,1,Maturity,1.01,7.5,0.884,1,74.0,2.62,34.5,0.26,2021-10-26 02:00:00
2021-10-27,3,2021,1,Maturity,1.1,8.08,0.911,1,81.0,2.83,33.6,0.286,2021-10-27 02:00:00
2021-10-28,3,2021,1,Maturity,1.04,7.79,0.908,1,80.0,2.73,35.0,0.273,2021-10-28 02:00:00
2021-10-29,3,2021,1,Maturity,1.1,7.79,0.917,1,78.0,2.73,31.3,0.237,2021-10-29 02:00:00
2021-10-30,3,2021,1,Maturity,1.1,8.04,0.917,1,87.0,2.81,34.3,0.276,2021-10-30 02:00:00
2021-10-31,3,2021,1,Maturity,1.07,7.79,0.917,1,80.0,2.73,36.2,0.265,2021-10-31 02:00:00
2021-11-01,3,2021,1,Maturity,1.09,8.14,0.917,1,84.0,2.85,36.6,0.288,2021-11-01 02:00:00
2021-11-02,3,2021,1,Maturity,1.12,8.23,0.917,1,82.0,2.88,32.3,0.285,2021-11-02 02:00:00
2021-11-03,3,2021,1,Maturity,1.11,8.01,0.917,1,77.0,2.8,31.7,0.268,2021-11-03 02:00:00
2021-11-04,3,2021,1,Maturity,1.02,7.95,0.917,1,80.0,2.78,34.1,0.296,2021-11-04 02:00:00
2021-11-05,3,2021,1,Maturity,1.15,8.08,0.917,1,72.0,2.83,32.0,0.233,2021-11-05 02:00:00
2021-11-06,3,2021,1,Maturity,1.05,7.51,0.917,1,85.0,2.63,34.7,0.291,2021-11-06 02:00:00
2021-11-07,3,2021,1,Maturity,1.03,7.82,0.917,1,85.0,2.74,34.3,0.272,2021-11-07 02:00:00
2021-11-08,3,2021,1,Maturity,1.11,8.26,0.917,1,87.0,2.89,34.0,0.253,2021-11-08 02:00:00
2021-11-09,3,2021,1,Maturity,1.07,8.63,0.917,1,85.0,3.02,32.3,0.278,2021-11-09 02:00:00
2021-11-10,3,2021,1,Maturity,1.04,8.27,0.917,1,79.0,2.89,31.8,0.238,2021-11-10 02:00:00
2021-11-11,3,2021,1,Maturity,1.08,8.27,0.917,1,78.0,2.89,34.3,0.242,2021-11-11 02:00:00
2021-11-12,3,2021,1,Maturity,1.09,7.82,0.897,1,80.0,2.74,32.3,0.28,2021-11-12 02:00:00
2021-11-13,3,2021,1,Maturity,1.1,7.68,0.906,1,82.0,2.69,32.2,0.257,2021-11-13 02:00:00
2021-11-14,3,2021,1,Maturity,1.07,8.22,0.917,1,83.0,2.88,33.6,0.278,2021-11-14 02:00:00
2021-11-15,3,2021,1,Maturity,1.09,8.3,0.917,1,84.0,2.9,33.8,0.224,2021-11-15 02:00:00
2021-11-16,3,2021,1,Maturity,1.08,8.26,0.917,1,87.0,2.89,32.6,0.234,2021-11-16 02:00:00
2021-11-17,3,2021,1,Maturity,1.07,8.12,0.822,1,91.0,9.98,34.6,0.267,2021-11-17 02:00:00
2021-11-18,3,2021,1,Maturity,1.12,8.81,0.832,1,85.0,3.08,33.3,0.216,2021-11-18 02:00:00
2021-11-19,3,2021,1,Maturity,1.06,7.54,0.873,1,78.0,2.64,33.3,0.248,2021-11-19 02:00:00
2021-11-20,3,2021,1,Maturity,1.07,7.65,0.913,1,75.0,2.68,32.7,0.233,2021-11-20 02:00:00
2021-11-21,3,2021,1,Maturity,1.11,8.47,0.917,1,84.0,2.96,35.6,0.243,2021-11-21 02:00:00
2021-11-22,3,2021,1,Maturity,1.1,8.41,0.917,1,75.0,2.94,30.9,0.26,2021-11-22 02:00:00
2021-11-23,3,2021,1,Maturity,1.18,9.01,0.917,1,85.0,3.15,35.3,0.258,2021-11-23 02:00:00
2021-11-24,3,2021,1,Maturity,1.12,9.09,0.917,1,80.0,3.18,34.3,0.265,2021-11-24 02:00:00
2021-11-25,3,2021,1,Maturity,1.08,8.03,0.917,1,86.0,2.81,33.3,0.274,2021-11-25 02:00:00
2021-11-26,3,2021,1,Maturity,1.09,7.84,0.917,1,91.0,2.74,33.6,0.26,2021-11-26 02:00:00
2021-11-27,3,2021,1,Maturity,1.15,8.65,0.917,1,80.0,3.03,34.8,0.263,2021-11-27 02:00:00
2021-11-28,3,2021,1,Maturity,1.07,8.35,0.846,1,84.0,10.63,32.0,0.239,2021-11-28 02:00:00
2021-11-29,3,2021,1,Maturity,1.12,8.47,0.891,1,84.0,2.96,32.6,0.23,2021-11-29 02:00:00
2021-11-30,3,2021,1,Maturity,1.06,7.65,0.79,1,84.0,12.34,35.0,0.258,2021-11-30 02:00:00
2021-12-01,3,2021,1,Maturity,1.11,8.41,0.83,1,74.0,2.94,35.1,0.223,2021-12-01 02:00:00
2021-12-02,3,2021,1,Maturity,1.08,8.72,0.875,1,74.0,3.05,34.6,0.263,2021-12-02 02:00:00
2021-12-03,3,2021,1,Maturity,1.15,8.59,0.917,1,83.0,3.01,32.1,0.271,2021-12-03 02:00:00
2021-12-04,3,2021,1,Maturity,1.11,8.14,0.917,1,78.0,2.85,35.7,0.253,2021-12-04 02:00:00
2021-12-05,3,2021,1,Maturity,1.1,7.75,0.895,1,76.0,6.7,32.9,0.267,2021-12-05 02:00:00
2021-12-06,3,2021,1,Maturity,1.13,8.44,0.833,1,85.0,2.95,33.8,0.287,2021-12-06 02:00:00
2021-12-07,3,2021,1,Maturity,1.16,8.83,0.779,1,84.0,3.09,31.1,0.225,2021-12-07 02:00:00
2021-12-08,3,2021,1,Maturity,1.12,8.86,0.739,1,78.0,3.1,33.8,0.242,2021-12-08 02:00:00
2021-12-09,3,2021,1,Maturity,1.14,9.63,0.774,1,80.0,3.37,34.8,0.256,2021-12-09 02:00:00
2021-12-10,3,2021,1,Maturity,1.16,8.74,0.82,1,85.0,3.06,35.5,0.229,2021-12-10 02:00:00
2021-12-11,3,2021,1,Maturity,1.08,8.37,0.827,1,76.0,2.93,32.5,0.205,2021-12-11 02:00:00
2021-12-12,3,2021,1,Maturity,1.16,9.08,0.873,1,77.0,3.18,33.9,0.22,2021-12-12 02:00:00
2021-12-13,3,2021,1,Maturity,1.14,8.64,0.897,1,77.0,3.02,31.0,0.281,2021-12-13 02:00:00
2021-12-14,3,2021,1,Maturity,1.18,9.07,0.917,1,82.0,3.17,33.7,0.221,2021-12-14 02:00:00
2021-12-15,3,2021,1,Maturity,1.16,8.5,0.917,1,84.0,2.97,33.5,0.225,2021-12-15 02:00:00
2021-12-16,3,2021,1,Maturity,1.15,8.5,0.673,1,80.0,2.97,34.1,0.253,2021-12-16 02:00:00
2021-12-17,3,2021,1,Maturity,1.14,8.32,0.717,1,83.0,2.91,35.3,0.258,2021-12-17 02:00:00
2021-12-18,3,2021,1,Maturity,1.1,7.82,0.756,1,85.0,2.74,34.1,0.25,2021-12-18 02:00:00
2021-12-19,3,2021,1,Maturity,1.15,8.63,0.8,1,85.0,3.02,33.0,0.22,2021-12-19 02:00:00
2021-12-20,3,2021,1,Maturity,1.15,8.64,0.845,1,77.0,3.02,35.2,0.231,2021-12-20 02:00:00
2021-12-21,3,2021,1,Maturity,1.13,8.78,0.854,1,78.0,3.07,33.5,0.238,2021-12-21 02:00:00
2021-12-22,3,2021,1,Maturity,1.13,9.2,0.898,1,79.0,3.22,36.2,0.239,2021-12-22 02:00:00
2021-12-23,3,2021,1,Maturity,1.11,8.87,0.917,1,82.0,3.1,33.9,0.223,2021-12-23 02:00:00
2021-12-24,3,2021,1,Maturity,1.07,8.4,0.917,1,78.0,2.94,36.5,0.213,2021-12-24 02:00:00
2021-12-25,3,2021,1,Maturity,1.13,8.75,0.917,1,83.0,3.06,34.4,0.247,2021-12-25 02:00:00
2021-12-26,3,2021,1,Maturity,1.19,9.03,0.917,1,85.0,3.16,32.8,0.209,2021-12-26 02:00:00
2021-12-27,3,2021,1,Maturity,1.15,8.86,0.917,1,82.0,3.1,36.1,0.226,2021-12-27 02:00:00
2021-12-28,3,2021,1,Maturity,1.16,8.47,0.917,1,83.0,2.96,35.2,0.255,2021-12-28 02:00:00
2021-12-29,3,2021,1,Maturity,1.14,9.33,0.917,1,95.0,3.27,34.8,0.198,2021-12-29 02:00:00
2021-12-30,3,2021,1,Maturity,1.16,8.95,0.893,1,86.0,3.13,33.7,0.234,2021-12-30 02:00:00
2021-12-31,3,2021,1,Maturity,1.15,8.33,0.917,1,88.0,2.92,35.0,0.231,2021-12-31 02:00:00
2022-01-01,3,2022,1,Germination,0.67,4.28,0.433,1,67.0,1.5,30.4,0.433,2022-01-01 02:00:00
2022-01-02,3,2022,1,Germination,0.63,3.88,0.464,1,58.0,1.36,30.7,0.448,2022-01-02 02:00:00
2022-01-03,3,2022,1,Germination,0.66,3.94,0.476,1,64.0,1.38,29.2,0.457,2022-01-03 02:00:00
2022-01-04,3,2022,1,Germination,0.67,4.12,0.406,1,69.0,1.44,31.3,0.452,2022-01-04 02:00:00
2022-01-05,3,2022,1,Germination,0.64,3.75,0.295,1,67.0,11.05,28.4,0.469,2022-01-05 02:00:00
2022-01-06,3,2022,1,Germination,0.66,3.34,0.29,1,58.0,1.17,25.8,0.42,2022-01-06 02:00:00
2022-01-07,3,2022,1,Germination,0.66,4.12,0.313,1,61.0,1.44,28.1,0.414,2022-01-07 02:00:00
2022-01-08,3,2022,1,Germination,0.7,4.31,0.25,1,59.0,9.2,28.6,0.43,2022-01-08 02:00:00
2022-01-09,3,2022,1,Germination,0.63,3.75,0.254,1,62.0,1.31,31.3,0.406,2022-01-09 02:00:00
2022-01-10,3,2022,1,Germination,0.63,3.95,0.259,1,56.0,1.38,30.5,0.46,2022-01-10 02:00:00
2022-01-11,3,2022,1,Germination,0.71,4.42,0.25,1,60.0,1.55,29.4,0.452,2022-01-11 02:00:00
2022-01-12,3,2022,1,Germination,0.67,3.97,0.276,1,64.0,1.39,30.1,0.425,2022-01-12 02:00:00
2022-01-13,3,2022,1,Germination,0.62,3.78,0.276,1,64.0,1.32,29.7,0.451,2022-01-13 02:00:00
2022-01-14,3,2022,1,Germination,0.72,4.25,0.287,1,68.0,1.49,29.6,0.409,2022-01-14 02:00:00
2022-01-15,3,2022,1,Germination,0.68,4.3,0.292,1,63.0,1.5,30.7,0.407,2022-01-15 02:00:00
2022-01-16,3,2022,1,Germination,0.67,4.12,0.25,1,61.0,5.97,29.9,0.402,2022-01-16 02:00:00
2022-01-17,3,2022,1,Germination,0.65,4.06,0.25,1,63.0,1.42,30.1,0.449,2022-01-17 02:00:00
2022-01-18,3,2022,1,Germination,0.65,4.11,0.268,1,63.0,1.44,29.8,0.44,2022-01-18 02:00:00
2022-01-19,3,2022,1,Germination,0.66,4.44,0.273,1,58.0,1.55,29.5,0.459,2022-01-19 02:00:00
2022-01-20,3,2022,1,Germination,0.71,4.9,0.294,1,61.0,1.72,31.1,0.424,2022-01-20 02:00:00
2022-01-21,3,2022,1,Germination,0.67,4.23,0.25,1,60.0,9.84,28.4,0.437,2022-01-21 02:00:00
2022-01-22,3,2022,1,Germination,0.71,4.64,0.283,1,60.0,1.62,28.2,0.459,2022-01-22 02:00:00
2022-01-23,3,2022,1,Germination,0.68,4.42,0.294,1,61.0,1.55,29.4,0.48,2022-01-23 02:00:00
2022-01-24,3,2022,1,Germination,0.72,4.2,0.25,1,65.0,4.6,31.1,0.445,2022-01-24 02:00:00
2022-01-25,3,2022,1,Germination,0.65,4.35,0.262,1,60.0,1.52,29.5,0.466,2022-01-25 02:00:00
2022-01-26,3,2022,1,Germination,0.65,4.1,0.279,1,64.0,1.43,30.7,0.45,2022-01-26 02:00:00
2022-01-27,3,2022,1,Germination,0.69,4.38,0.316,1,60.0,1.53,27.9,0.453,2022-01-27 02:00:00
2022-01-28,3,2022,1,Germination,0.7,4.28,0.352,1,68.0,1.5,29.7,0.403,2022-01-28 02:00:00
2022-01-29,3,2022,1,Germination,0.68,4.48,0.372,1,67.0,1.57,29.9,0.437,2022-01-29 02:00:00
2022-01-30,3,2022,1,Germination,0.69,4.36,0.38,1,60.0,1.53,29.4,0.438,2022-01-30 02:00:00
2022-01-31,3,2022,1,Germination,0.66,4.37,0.396,1,55.0,1.53,30.9,0.442,2022-01-31 02:00:00
2022-02-01,3,2022,1,Germination,0.68,4.11,0.427,1,60.0,1.44,28.6,0.426,2022-02-01 02:00:00
2022-02-02,3,2022,1,Germination,0.7,4.56,0.465,1,64.0,1.6,30.3,0.455,2022-02-02 02:00:00
2022-02-03,3,2022,1,Germination,0.66,4.18,0.501,1,70.0,1.46,29.6,0.478,2022-02-03 02:00:00
2022-02-04,3,2022,1,Germination,0.74,4.28,0.532,1,68.0,1.5,26.7,0.439,2022-02-04 02:00:00
2022-02-05,3,2022,1,Germination,0.67,4.14,0.558,1,61.0,1.45,31.4,0.438,2022-02-05 02:00:00
2022-02-06,3,2022,1,Germination,0.63,4.12,0.558,1,59.0,1.44,29.1,0.421,2022-02-06 02:00:00
2022-02-07,3,2022,1,Germination,0.67,4.18,0.594,1,63.0,1.46,30.0,0.434,2022-02-07 02:00:00
2022-02-08,3,2022,1,Germination,0.71,4.3,0.623,1,68.0,1.5,29.0,0.424,2022-02-08 02:00:00
2022-02-09,3,2022,1,Germination,0.72,4.66,0.621,1,62.0,1.63,31.2,0.432,2022-02-09 02:00:00
2022-02-10,3,2022,1,Germination,0.72,4.6,0.517,1,64.0,10.34,32.1,0.411,2022-02-10 02:00:00
2022-02-11,3,2022,1,Germination,0.78,4.61,0.528,1,66.0,1.61,32.1,0.407,2022-02-11 02:00:00
2022-02-12,3,2022,1,Germination,0.77,4.71,0.544,1,63.0,1.65,30.3,0.418,2022-02-12 02:00:00
2022-02-13,3,2022,1,Germination,0.68,4.56,0.525,1,69.0,5.1,29.6,0.401,2022-02-13 02:00:00
2022-02-14,3,2022,1,Germination,0.69,4.21,0.548,1,65.0,1.47,31.2,0.386,2022-02-14 02:00:00
2022-02-15,3,2022,1,Germination,0.76,5.02,0.585,1,69.0,1.76,31.5,0.417,2022-02-15 02:00:00
2022-02-16,3,2022,1,Germination,0.69,4.01,0.573,1,65.0,1.4,32.1,0.403,2022-02-16 02:00:00
2022-02-17,3,2022,1,Germination,0.72,4.5,0.591,1,61.0,1.58,31.1,0.404,2022-02-17 02:00:00
2022-02-18,3,2022,1,Germination,0.68,4.11,0.627,1,68.0,1.44,30.2,0.43,2022-02-18 02:00:00
2022-02-19,3,2022,1,Germination,0.73,4.47,0.659,1,58.0,1.56,29.7,0.426,2022-02-19 02:00:00
2022-02-20,3,2022,1,Germination,0.71,4.47,0.622,1,67.0,4.42,31.0,0.441,2022-02-20 02:00:00
2022-02-21,3,2022,1,Germination,0.72,4.7,0.587,1,64.0,3.85,29.0,0.42,2022-02-21 02:00:00
2022-02-22,3,2022,1,Germination,0.73,4.49,0.616,1,65.0,1.57,29.2,0.402,2022-02-22 02:00:00
2022-02-23,3,2022,1,Germination,0.69,3.92,0.642,1,72.0,1.37,30.9,0.39,2022-02-23 02:00:00
2022-02-24,3,2022,1,Germination,0.74,4.39,0.617,1,66.0,1.54,31.1,0.44,2022-02-24 02:00:00
2022-02-25,3,2022,1,Germination,0.76,5.01,0.621,1,64.0,1.75,31.0,0.412,2022-02-25 02:00:00
2022-02-26,3,2022,1,Germination,0.78,4.82,0.569,1,70.0,1.69,28.8,0.416,2022-02-26 02:00:00
2022-02-27,3,2022,1,Germination,0.74,4.61,0.6,1,60.0,1.61,31.8,0.409,2022-02-27 02:00:00
2022-02-28,3,2022,1,Germination,0.69,4.34,0.636,1,63.0,1.52,28.1,0.421,2022-02-28 02:00:00
2022-03-01,3,2022,1,Germination,0.69,4.08,0.668,1,63.0,1.43,30.3,0.42,2022-03-01 02:00:00
2022-03-02,3,2022,1,Germination,0.73,4.57,0.648,1,73.0,1.6,32.4,0.42,2022-03-02 02:00:00
2022-03-03,3,2022,1,Germination,0.73,4.83,0.678,1,64.0,1.69,32.7,0.395,2022-03-03 02:00:00
2022-03-04,3,2022,1,Germination,0.69,4.41,0.715,1,59.0,1.54,29.3,0.429,2022-03-04 02:00:00
2022-03-05,3,2022,1,Germination,0.72,4.62,0.749,1,71.0,1.62,29.6,0.4,2022-03-05 02:00:00
2022-03-06,3,2022,1,Germination,0.7,4.43,0.777,1,64.0,1.55,29.4,0.44,2022-03-06 02:00:00
2022-03-07,3,2022,1,Germination,0.73,4.93,0.796,1,64.0,1.73,30.3,0.365,2022-03-07 02:00:00
2022-03-08,3,2022,1,Germination,0.74,4.93,0.818,1,54.0,1.73,30.6,0.438,2022-03-08 02:00:00
2022-03-09,3,2022,1,Germination,0.71,4.49,0.823,1,64.0,1.57,29.9,0.402,2022-03-09 02:00:00
2022-03-10,3,2022,1,Germination,0.68,4.22,0.827,1,66.0,1.48,29.8,0.416,2022-03-10 02:00:00
2022-03-11,3,2022,1,Germination,0.79,5.29,0.817,1,61.0,1.85,29.5,0.428,2022-03-11 02:00:00
2022-03-12,3,2022,1,Germination,0.76,4.73,0.793,1,70.0,1.66,29.8,0.41,2022-03-12 02:00:00
2022-03-13,3,2022,1,Germination,0.77,4.99,0.832,1,71.0,1.75,32.4,0.405,2022-03-13 02:00:00
2022-03-14,3,2022,1,Germination,0.73,4.73,0.853,1,63.0,1.66,30.4,0.372,2022-03-14 02:00:00
2022-03-15,3,2022,1,Vegetative,0.78,5.21,0.826,1,63.0,1.82,29.8,0.383,2022-03-15 02:00:00
2022-03-16,3,2022,1,Vegetative,0.72,4.51,0.841,1,60.0,1.58,29.7,0.379,2022-03-16 02:00:00
2022-03-17,3,2022,1,Vegetative,0.74,4.87,0.875,1,69.0,1.7,30.8,0.417,2022-03-17 02:00:00
2022-03-18,3,2022,1,Vegetative,0.71,4.27,0.889,1,73.0,1.49,29.9,0.411,2022-03-18 02:00:00
2022-03-19,3,2022,1,Vegetative,0.76,4.92,0.883,1,68.0,1.72,32.5,0.412,2022-03-19 02:00:00
2022-03-20,3,2022,1,Vegetative,0.75,4.81,0.907,1,59.0,1.68,30.4,0.383,2022-03-20 02:00:00
2022-03-21,3,2022,1,Vegetative,0.79,5.05,0.917,1,60.0,1.77,30.9,0.371,2022-03-21 02:00:00
2022-03-22,3,2022,1,Vegetative,0.73,5.0,0.917,1,61.0,1.75,30.2,0.454,2022-03-22 02:00:00
2022-03-23,3,2022,1,Vegetative,0.74,4.35,0.867,1,62.0,1.52,31.1,0.386,2022-03-23 02:00:00
2022-03-24,3,2022,1,Vegetative,0.71,4.27,0.895,1,64.0,1.49,32.3,0.403,2022-03-24 02:00:00
2022-03-25,3,2022,1,Vegetative,0.73,4.52,0.902,1,71.0,1.58,29.1,0.432,2022-03-25 02:00:00
2022-03-26,3,2022,1,Vegetative,0.76,4.62,0.917,1,61.0,1.62,31.0,0.354,2022-03-26 02:00:00
2022-03-27,3,2022,1,Vegetative,0.8,5.32,0.917,1,69.0,1.86,31.1,0.378,2022-03-27 02:00:00
2022-03-28,3,2022,1,Vegetative,0.76,4.97,0.917,1,69.0,1.74,29.4,0.434,2022-03-28 02:00:00
2022-03-29,3,2022,1,Vegetative,0.77,5.02,0.917,1,74.0,1.76,29.2,0.416,2022-03-29 02:00:00
2022-03-30,3,2022,1,Vegetative,0.79,5.25,0.917,1,70.0,1.84,32.7,0.413,2022-03-30 02:00:00
2022-03-31,3,2022,1,Vegetative,0.77,5.23,0.917,1,68.0,1.83,31.3,0.388,2022-03-31 02:00:00
2022-04-01,3,2022,1,Vegetative,0.75,5.22,0.917,1,67.0,1.83,30.9,0.396,2022-04-01 02:00:00
2022-04-02,3,2022,1,Vegetative,0.75,5.03,0.917,1,68.0,1.76,31.6,0.364,2022-04-02 02:00:00
2022-04-03,3,2022,1,Vegetative,0.78,5.34,0.89,1,70.0,1.87,29.0,0.413,2022-04-03 02:00:00
2022-04-04,3,2022,1,Vegetative,0.79,4.78,0.785,1,57.0,10.87,28.3,0.373,2022-04-04 02:00:00
2022-04-05,3,2022,1,Vegetative,0.78,5.0,0.794,1,63.0,1.75,30.9,0.4,2022-04-05 02:00:00
2022-04-06,3,2022,1,Vegetative,0.83,5.62,0.832,1,72.0,1.97,32.9,0.419,2022-04-06 02:00:00
2022-04-07,3,2022,1,Vegetative,0.77,4.65,0.869,1,74.0,1.63,32.8,0.384,2022-04-07 02:00:00
2022-04-08,3,2022,1,Vegetative,0.8,5.44,0.899,1,74.0,1.9,29.8,0.392,2022-04-08 02:00:00
2022-04-09,3,2022,1,Vegetative,0.76,5.16,0.917,1,71.0,1.81,30.8,0.357,2022-04-09 02:00:00
2022-04-10,3,2022,1,Vegetative,0.85,5.73,0.818,1,65.0,11.09,30.3,0.357,2022-04-10 02:00:00
2022-04-11,3,2022,1,Vegetative,0.76,4.92,0.856,1,65.0,1.72,29.9,0.413,2022-04-11 02:00:00
2022-04-12,3,2022,1,Vegetative,0.77,5.21,0.857,1,72.0,1.82,28.6,0.41,2022-04-12 02:00:00
2022-04-13,3,2022,1,Vegetative,0.79,5.09,0.895,1,66.0,1.78,30.0,0.418,2022-04-13 02:00:00
2022-04-14,3,2022,1,Vegetative,0.82,5.13,0.811,1,72.0,6.01,28.8,0.382,2022-04-14 02:00:00
2022-04-15,3,2022,1,Vegetative,0.76,4.88,0.747,1,67.0,1.71,29.0,0.413,2022-04-15 02:00:00
2022-04-16,3,2022,1,Vegetative,0.8,5.1,0.617,1,61.0,8.08,30.4,0.378,2022-04-16 02:00:00
2022-04-17,3,2022,1,Vegetative,0.8,5.27,0.633,1,72.0,1.84,31.0,0.352,2022-04-17 02:00:00
2022-04-18,3,2022,1,Vegetative,0.72,4.44,0.649,1,70.0,1.55,31.8,0.375,2022-04-18 02:00:00
2022-04-19,3,2022,1,Vegetative,0.82,5.47,0.668,1,69.0,1.91,30.2,0.386,2022-04-19 02:00:00
2022-04-20,3,2022,1,Vegetative,0.81,5.45,0.708,1,70.0,1.91,31.2,0.37,2022-04-20 02:00:00
2022-04-21,3,2022,1,Vegetative,0.85,5.52,0.675,1,62.0,6.15,31.7,0.379,2022-04-21 02:00:00
2022-04-22,3,2022,1,Vegetative,0.8,5.41,0.696,1,70.0,1.89,31.4,0.35,2022-04-22 02:00:00
2022-04-23,3,2022,1,Vegetative,0.83,5.48,0.722,1,71.0,1.92,29.2,0.414,2022-04-23 02:00:00
2022-04-24,3,2022,1,Vegetative,0.8,5.31,0.761,1,70.0,1.86,33.3,0.377,2022-04-24 02:00:00
2022-04-25,3,2022,1,Vegetative,0.86,5.61,0.793,1,68.0,1.96,30.4,0.356,2022-04-25 02:00:00
2022-04-26,3,2022,1,Vegetative,0.84,5.28,0.686,1,75.0,10.86,30.9,0.387,2022-04-26 02:00:00
2022-04-27,3,2022,1,Vegetative,0.83,5.5,0.717,1,72.0,1.92,33.3,0.401,2022-04-27 02:00:00
2022-04-28,3,2022,1,Vegetative,0.8,4.94,0.746,1,70.0,1.73,29.2,0.4,2022-04-28 02:00:00
2022-04-29,3,2022,1,Vegetative,0.8,5.07,0.779,1,68.0,1.77,31.5,0.408,2022-04-29 02:00:00
2022-04-30,3,2022,1,Vegetative,0.83,5.39,0.787,1,64.0,3.91,32.2,0.356,2022-04-30 02:00:00
2022-05-01,3,2022,1,Vegetative,0.82,4.96,0.809,1,71.0,1.74,28.9,0.38,2022-05-01 02:00:00
2022-05-02,3,2022,1,Flowering,0.8,5.72,0.84,1,70.0,2.0,30.3,0.378,2022-05-02 02:00:00
2022-05-03,3,2022,1,Flowering,0.84,5.61,0.866,1,67.0,1.96,30.5,0.403,2022-05-03 02:00:00
2022-05-04,3,2022,1,Flowering,0.79,5.39,0.895,1,63.0,1.89,30.0,0.415,2022-05-04 02:00:00
2022-05-05,3,2022,1,Flowering,0.8,5.26,0.917,1,69.0,1.84,31.1,0.403,2022-05-05 02:00:00
2022-05-06,3,2022,1,Flowering,0.82,5.64,0.842,1,67.0,8.27,31.5,0.379,2022-05-06 02:00:00
2022-05-07,3,2022,1,Flowering,0.84,5.5,0.877,1,68.0,1.92,32.8,0.364,2022-05-07 02:00:00
2022-05-08,3,2022,1,Flowering,0.84,5.65,0.907,1,69.0,1.98,31.5,0.332,2022-05-08 02:00:00
2022-05-09,3,2022,1,Flowering,0.83,5.45,0.917,1,78.0,1.91,28.8,0.388,2022-05-09 02:00:00
2022-05-10,3,2022,1,Flowering,0.83,5.48,0.917,1,69.0,1.92,33.4,0.403,2022-05-10 02:00:00
2022-05-11,3,2022,1,Flowering,0.85,5.93,0.917,1,69.0,2.08,31.8,0.351,2022-05-11 02:00:00
2022-05-12,3,2022,1,Flowering,0.84,5.65,0.916,1,75.0,1.98,32.0,0.361,2022-05-12 02:00:00
2022-05-13,3,2022,1,Flowering,0.84,5.8,0.873,1,74.0,6.38,31.5,0.362,2022-05-13 02:00:00
2022-05-14,3,2022,1,Flowering,0.83,6.1,0.902,1,72.0,2.13,29.6,0.389,2022-05-14 02:00:00
2022-05-15,3,2022,1,Flowering,0.85,5.35,0.917,1,76.0,1.87,31.0,0.366,2022-05-15 02:00:00
2022-05-16,3,2022,1,Flowering,0.88,5.35,0.78,1,64.0,1.87,34.1,0.392,2022-05-16 02:00:00
2022-05-17,3,2022,1,Flowering,0.84,5.51,0.678,1,71.0,10.07,29.9,0.363,2022-05-17 02:00:00
2022-05-18,3,2022,1,Flowering,0.87,5.96,0.7,1,64.0,2.09,28.7,0.381,2022-05-18 02:00:00
2022-05-19,3,2022,1,Flowering,0.84,5.63,0.699,1,75.0,1.97,32.0,0.357,2022-05-19 02:00:00
2022-05-20,3,2022,1,Flowering,0.86,5.43,0.676,1,73.0,1.9,32.4,0.369,2022-05-20 02:00:00
2022-05-21,3,2022,1,Flowering,0.81,5.42,0.692,1,68.0,1.9,28.7,0.356,2022-05-21 02:00:00
2022-05-22,3,2022,1,Flowering,0.82,5.47,0.68,1,71.0,4.08,31.1,0.378,2022-05-22 02:00:00
2022-05-23,3,2022,1,Flowering,0.85,6.01,0.697,1,72.0,2.1,33.9,0.398,2022-05-23 02:00:00
2022-05-24,3,2022,1,Flowering,0.84,5.61,0.659,1,75.0,1.96,32.6,0.373,2022-05-24 02:00:00
2022-05-25,3,2022,1,Flowering,0.88,6.02,0.695,1,77.0,2.11,32.6,0.387,2022-05-25 02:00:00
2022-05-26,3,2022,1,Flowering,0.87,5.55,0.668,1,66.0,1.94,32.5,0.379,2022-05-26 02:00:00
2022-05-27,3,2022,1,Flowering,0.86,5.91,0.627,1,70.0,2.07,30.7,0.372,2022-05-27 02:00:00
2022-05-28,3,2022,1,Flowering,0.87,6.07,0.669,1,76.0,2.12,32.5,0.38,2022-05-28 02:00:00
2022-05-29,3,2022,1,Flowering,0.85,5.45,0.562,1,75.0,9.48,33.6,0.332,2022-05-29 02:00:00
2022-05-30,3,2022,1,Flowering,0.88,5.75,0.602,1,68.0,2.01,32.4,0.317,2022-05-30 02:00:00
2022-05-31,3,2022,1,Flowering,0.79,5.45,0.624,1,75.0,1.91,30.6,0.373,2022-05-31 02:00:00
2022-06-01,3,2022,1,Flowering,0.87,6.08,0.588,1,68.0,2.13,31.3,0.324,2022-06-01 02:00:00
2022-06-02,3,2022,1,Flowering,0.85,5.99,0.629,1,77.0,2.1,32.3,0.34,2022-06-02 02:00:00
2022-06-03,3,2022,1,Flowering,0.83,5.6,0.608,1,73.0,1.96,30.8,0.363,2022-06-03 02:00:00
2022-06-04,3,2022,1,Flowering,0.88,5.64,0.544,1,76.0,1.97,31.2,0.337,2022-06-04 02:00:00
2022-06-05,3,2022,1,Flowering,0.84,5.68,0.493,1,65.0,6.04,33.0,0.358,2022-06-05 02:00:00
