time,region_id,year_id,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,updated_at
2022-08-31,3,2022,0.1,6.4,5.43,0.8,13.87,0.0,1023685.0,6.28,1.53,2022-08-31 02:00:00
2022-09-01,3,2022,0.0,7.1,5.84,0.0,10.29,0.0,973110.0,7.05,0.22,2022-09-01 02:00:00
2022-09-02,3,2022,1.8,7.2,4.87,1.5,10.88,0.0,1034657.0,5.37,25.52,2022-09-02 02:00:00
2022-09-03,3,2022,0.6,7.5,5.41,0.0,14.83,0.0,1028999.0,6.9,8.31,2022-09-03 02:00:00
2022-09-04,3,2022,1.7,6.8,5.76,1.1,17.65,0.0,1039698.0,5.07,25.3,2022-09-04 02:00:00
2022-09-05,3,2022,0.0,7.1,6.25,0.0,6.01,0.0,1029190.0,7.1,0.0,2022-09-05 02:00:00
2022-09-06,3,2022,2.4,7.3,5.47,0.2,16.19,0.0,1014379.0,4.88,33.37,2022-09-06 02:00:00
2022-09-07,3,2022,0.0,7.4,5.55,1.1,9.92,0.0,1028476.0,7.37,0.0,2022-09-07 02:00:00
2022-09-08,3,2022,0.0,6.7,6.06,1.7,10.74,0.0,1048488.0,6.74,0.0,2022-09-08 02:00:00
2022-09-09,3,2022,3.1,7.1,5.66,1.7,16.78,0.0,1004655.0,3.96,44.13,2022-09-09 02:00:00
2022-09-10,3,2022,1.6,6.9,5.76,0.0,15.88,0.0,1017931.0,5.26,23.48,2022-09-10 02:00:00
2022-09-11,3,2022,0.0,6.8,6.13,0.5,14.31,0.0,1019708.0,6.77,0.5,2022-09-11 02:00:00
2022-09-12,3,2022,0.0,7.0,6.07,0.0,9.52,0.0,1071675.0,6.98,0.0,2022-09-12 02:00:00
2022-09-13,3,2022,0.0,7.2,5.85,1.1,10.93,0.0,1017908.0,7.16,0.0,2022-09-13 02:00:00
2022-09-14,3,2022,0.0,7.2,5.94,0.9,6.52,0.0,1005456.0,7.19,0.0,2022-09-14 02:00:00
2022-09-15,3,2022,0.0,7.2,5.85,0.0,11.9,0.0,1014384.0,7.21,0.0,2022-09-15 02:00:00
2022-09-16,3,2022,0.0,7.3,6.05,0.0,6.67,0.0,1024375.0,7.3,0.0,2022-09-16 02:00:00
2022-09-17,3,2022,0.0,6.8,5.82,0.0,7.16,0.0,1046867.0,3.85,87.33,2022-09-17 02:00:00
2022-09-18,3,2022,0.0,7.5,6.27,0.4,6.61,0.0,1066259.0,7.45,0.0,2022-09-18 02:00:00
2022-09-19,3,2022,1.2,7.2,5.69,1.6,9.69,0.0,1031768.0,6.0,16.17,2022-09-19 02:00:00
2022-09-20,3,2022,0.5,7.8,5.41,0.0,9.83,0.0,1057735.0,7.24,6.68,2022-09-20 02:00:00
2022-09-21,3,2022,0.0,6.7,5.94,0.2,2.37,0.0,1058005.0,5.53,35.83,2022-09-21 02:00:00
2022-09-22,3,2022,1.8,7.7,5.59,1.3,17.56,0.0,1061619.0,5.82,24.05,2022-09-22 02:00:00
2022-09-23,3,2022,1.0,7.4,5.47,0.0,11.68,0.0,1063733.0,6.4,13.69,2022-09-23 02:00:00
2022-09-24,3,2022,6.2,7.0,5.73,0.8,28.31,0.0,1046855.0,0.76,89.12,2022-09-24 02:00:00
2022-09-25,3,2022,0.4,7.4,5.94,0.0,9.91,0.0,1052559.0,7.02,5.22,2022-09-25 02:00:00
2022-09-26,3,2022,0.4,7.7,6.72,0.4,11.64,0.0,1066507.0,7.24,5.41,2022-09-26 02:00:00
2022-09-27,3,2022,0.6,8.0,5.84,0.0,12.61,0.0,1031064.0,7.45,7.17,2022-09-27 02:00:00
2022-09-28,3,2022,0.3,7.4,6.08,0.0,14.0,0.0,1119637.0,2.18,137.05,2022-09-28 02:00:00
2022-09-29,3,2022,4.3,7.6,6.47,2.2,21.66,0.0,1115865.0,3.25,56.96,2022-09-29 02:00:00
2022-09-30,3,2022,0.0,7.5,5.86,0.8,7.27,0.0,1126792.0,7.55,0.0,2022-09-30 02:00:00
2022-10-01,3,2022,2.6,7.4,6.1,0.0,14.05,0.0,1099488.0,4.82,35.08,2022-10-01 02:00:00
2022-10-02,3,2022,0.8,7.8,5.82,0.2,6.1,0.0,1125176.0,7.0,10.13,2022-10-02 02:00:00
2022-10-03,3,2022,1.0,7.1,6.11,0.9,15.48,0.0,1095513.0,6.11,14.17,2022-10-03 02:00:00
2022-10-04,3,2022,2.2,7.5,5.4,1.1,14.94,0.0,1138174.0,5.3,29.36,2022-10-04 02:00:00
2022-10-05,3,2022,0.1,7.1,5.54,0.0,11.92,0.0,1103498.0,7.02,1.27,2022-10-05 02:00:00
2022-10-06,3,2022,1.0,8.1,5.66,0.0,12.42,0.0,1139889.0,7.12,12.02,2022-10-06 02:00:00
2022-10-07,3,2022,0.0,6.9,6.33,0.1,13.7,0.0,1107170.0,6.85,0.0,2022-10-07 02:00:00
2022-10-08,3,2022,0.3,7.2,5.95,0.1,8.53,0.0,1097741.0,6.82,4.88,2022-10-08 02:00:00
2022-10-09,3,2022,0.2,7.4,5.58,0.5,12.88,0.0,1136134.0,7.24,2.26,2022-10-09 02:00:00
2022-10-10,3,2022,1.4,7.5,5.46,0.0,10.71,0.0,1111391.0,6.05,19.19,2022-10-10 02:00:00
2022-10-11,3,2022,0.0,6.9,5.55,0.0,5.02,0.0,1090151.0,6.95,0.0,2022-10-11 02:00:00
2022-10-12,3,2022,0.0,7.8,4.95,0.5,8.66,0.0,1130950.0,7.81,0.0,2022-10-12 02:00:00
2022-10-13,3,2022,0.1,7.4,5.91,0.0,13.61,0.0,1136230.0,5.18,58.93,2022-10-13 02:00:00
2022-10-14,3,2022,0.0,7.3,6.29,0.0,13.84,0.0,1118956.0,7.34,0.0,2022-10-14 02:00:00
2022-10-15,3,2022,2.1,7.4,5.64,0.0,17.89,0.0,1151086.0,5.29,28.68,2022-10-15 02:00:00
2022-10-16,3,2022,4.0,7.1,5.65,0.9,18.06,0.0,1104300.0,3.13,55.79,2022-10-16 02:00:00
2022-10-17,3,2022,0.9,7.7,5.21,0.5,12.23,0.0,1127767.0,6.82,11.68,2022-10-17 02:00:00
2022-10-18,3,2022,0.0,7.2,6.05,0.9,10.26,0.0,1143485.0,7.19,0.0,2022-10-18 02:00:00
2022-10-19,3,2022,0.0,7.8,6.29,1.3,9.57,0.0,1150234.0,7.84,0.0,2022-10-19 02:00:00
2022-10-20,3,2022,2.3,7.3,5.65,0.3,16.92,0.0,1119325.0,4.94,31.99,2022-10-20 02:00:00
2022-10-21,3,2022,0.0,7.9,6.1,0.3,11.52,0.0,1192552.0,4.51,85.42,2022-10-21 02:00:00
2022-10-22,3,2022,0.0,7.3,5.73,0.0,10.62,0.0,1129598.0,7.31,0.0,2022-10-22 02:00:00
2022-10-23,3,2022,0.9,7.8,6.63,0.0,11.73,0.0,1143008.0,6.94,11.24,2022-10-23 02:00:00
2022-10-24,3,2022,0.5,7.8,6.38,0.0,6.78,0.0,1144741.0,7.33,6.38,2022-10-24 02:00:00
2022-10-25,3,2022,0.7,7.7,5.83,1.7,7.98,0.0,1174639.0,6.99,9.59,2022-10-25 02:00:00
2022-10-26,3,2022,0.0,7.4,6.48,1.1,7.64,0.0,1186719.0,7.38,0.0,2022-10-26 02:00:00
2022-10-27,3,2022,0.0,7.5,5.52,0.7,4.14,0.0,1150528.0,7.5,0.0,2022-10-27 02:00:00
2022-10-28,3,2022,0.1,7.5,6.56,0.0,12.99,0.0,1209011.0,7.39,0.81,2022-10-28 02:00:00
2022-10-29,3,2022,1.2,7.1,5.37,0.0,11.33,0.0,1178620.0,5.89,17.17,2022-10-29 02:00:00
2022-10-30,3,2022,1.2,7.7,5.68,0.3,8.02,0.0,1152889.0,6.54,15.14,2022-10-30 02:00:00
2022-10-31,3,2022,1.4,6.9,6.29,0.5,11.27,0.0,1168844.0,5.48,20.02,2022-10-31 02:00:00
2022-11-01,3,2022,0.6,7.2,5.89,1.2,9.7,0.0,1207330.0,6.61,8.51,2022-11-01 02:00:00
2022-11-02,3,2022,0.0,7.5,6.78,0.0,13.2,0.0,1185725.0,7.48,0.0,2022-11-02 02:00:00
2022-11-03,3,2022,0.8,7.2,6.09,0.0,12.01,0.0,1180461.0,6.42,10.53,2022-11-03 02:00:00
2022-11-04,3,2022,3.0,7.3,5.59,0.0,14.47,0.0,1208748.0,1.14,126.82,2022-11-04 02:00:00
2022-11-05,3,2022,0.0,7.5,6.35,0.2,5.47,0.0,1217322.0,7.46,0.0,2022-11-05 02:00:00
2022-11-06,3,2022,1.5,7.3,5.72,0.5,16.76,0.0,1167832.0,5.81,20.79,2022-11-06 02:00:00
2022-11-07,3,2022,3.6,6.9,6.21,0.4,18.01,0.0,1191480.0,3.37,51.36,2022-11-07 02:00:00
2022-11-08,3,2022,0.0,7.3,5.62,0.2,7.2,0.0,1188052.0,7.3,0.0,2022-11-08 02:00:00
2022-11-09,3,2022,0.0,7.9,5.64,0.1,13.72,0.0,1211509.0,7.95,0.0,2022-11-09 02:00:00
2022-11-10,3,2022,1.4,7.5,6.77,0.6,9.6,0.0,1200886.0,6.1,19.14,2022-11-10 02:00:00
2022-11-11,3,2022,0.0,7.6,5.92,0.0,12.11,0.0,1240580.0,7.61,0.0,2022-11-11 02:00:00
2022-11-12,3,2022,0.2,7.0,6.33,0.2,1.61,0.0,1207737.0,6.77,3.46,2022-11-12 02:00:00
2022-11-13,3,2022,2.1,7.4,6.2,0.0,13.52,0.0,1189069.0,5.22,28.94,2022-11-13 02:00:00
2022-11-14,3,2022,4.7,7.4,6.34,0.8,23.4,0.0,1198379.0,2.75,63.07,2022-11-14 02:00:00
2022-11-15,3,2022,0.0,7.2,6.42,1.6,4.78,0.0,1208521.0,7.22,0.0,2022-11-15 02:00:00
2022-11-16,3,2022,1.1,7.7,6.08,0.2,11.45,0.0,1225393.0,3.19,102.45,2022-11-16 02:00:00
2022-11-17,3,2022,7.4,7.0,6.21,0.2,29.39,0.0,1214872.0,-0.46,106.62,2022-11-17 02:00:00
2022-11-18,3,2022,3.3,7.9,5.98,1.5,18.35,0.0,1244710.0,4.6,42.01,2022-11-18 02:00:00
2022-11-19,3,2022,1.4,7.1,5.97,1.2,11.29,0.0,1239599.0,5.64,20.39,2022-11-19 02:00:00
2022-11-20,3,2022,1.4,7.6,5.87,0.3,15.14,0.0,1183122.0,6.21,18.45,2022-11-20 02:00:00
2022-11-21,3,2022,1.3,7.6,6.08,0.0,8.46,0.0,1225211.0,6.28,17.27,2022-11-21 02:00:00
2022-11-22,3,2022,1.4,7.4,6.08,1.9,14.35,0.0,1215134.0,6.02,18.6,2022-11-22 02:00:00
2022-11-23,3,2022,5.1,7.3,5.5,0.0,23.83,0.0,1236586.0,2.18,70.04,2022-11-23 02:00:00
2022-11-24,3,2022,0.5,7.0,5.52,0.0,11.72,0.0,1212018.0,6.55,6.89,2022-11-24 02:00:00
2022-11-25,3,2022,0.8,7.5,5.63,0.0,15.55,0.0,1250744.0,6.7,10.47,2022-11-25 02:00:00
2022-11-26,3,2022,1.7,7.8,5.72,2.6,16.03,0.0,1249195.0,6.06,22.25,2022-11-26 02:00:00
2022-11-27,3,2022,2.9,7.5,5.88,1.5,16.15,0.0,1245935.0,4.66,38.03,2022-11-27 02:00:00
2022-11-28,3,2022,2.5,7.4,6.46,0.9,15.16,0.0,1256371.0,4.85,34.1,2022-11-28 02:00:00
2022-11-29,3,2022,0.9,7.2,6.85,1.3,11.14,0.0,1240104.0,6.34,11.83,2022-11-29 02:00:00
2022-11-30,3,2022,1.9,7.7,5.93,1.3,12.04,0.0,1282396.0,5.88,24.16,2022-11-30 02:00:00
2022-12-01,3,2022,3.2,7.7,6.24,0.7,16.65,0.0,1262050.0,4.49,41.72,2022-12-01 02:00:00
2022-12-02,3,2022,0.2,7.8,6.1,0.4,12.34,0.0,1222385.0,7.58,2.4,2022-12-02 02:00:00
2022-12-03,3,2022,0.0,8.1,6.2,0.6,8.62,0.0,1203087.0,8.06,0.0,2022-12-03 02:00:00
2022-12-04,3,2022,0.6,7.3,6.59,0.0,8.94,0.0,1266841.0,6.64,8.5,2022-12-04 02:00:00
2022-12-05,3,2022,1.2,7.9,5.89,0.0,18.99,0.0,1214134.0,6.71,14.92,2022-12-05 02:00:00
2022-12-06,3,2022,0.0,7.7,6.81,0.0,9.96,0.0,1262300.0,7.72,0.0,2022-12-06 02:00:00
2022-12-07,3,2022,3.7,7.8,6.74,0.6,22.11,0.0,1251159.0,4.17,46.83,2022-12-07 02:00:00
2022-12-08,3,2022,0.0,7.3,5.72,0.0,5.05,0.0,1306066.0,2.95,118.3,2022-12-08 02:00:00
2022-12-09,3,2022,0.0,7.8,6.17,0.0,12.09,0.0,1306118.0,3.62,106.96,2022-12-09 02:00:00
2022-12-10,3,2022,0.3,7.9,6.04,0.0,8.3,0.0,1325033.0,7.63,3.24,2022-12-10 02:00:00
2022-12-11,3,2022,0.0,7.9,5.82,0.0,13.28,0.0,1313636.0,7.95,0.0,2022-12-11 02:00:00
2022-12-12,3,2022,8.4,7.7,6.7,2.7,32.57,0.0,1307227.0,-3.56,182.81,2022-12-12 02:00:00
2022-12-13,3,2022,0.5,7.6,5.91,0.0,5.14,0.0,1423490.0,2.26,134.17,2022-12-13 02:00:00
2022-12-14,3,2022,3.3,7.2,6.79,1.5,23.94,0.0,1357689.0,3.91,45.73,2022-12-14 02:00:00
2022-12-15,3,2022,0.9,7.4,5.78,0.0,9.65,0.0,1392337.0,6.47,12.72,2022-12-15 02:00:00
2022-12-16,3,2022,1.4,7.4,6.24,0.0,9.95,0.0,1381099.0,5.95,19.38,2022-12-16 02:00:00
2022-12-17,3,2022,6.2,7.6,6.06,1.7,22.6,0.0,1403303.0,1.38,81.77,2022-12-17 02:00:00
2022-12-18,3,2022,0.0,7.2,6.56,0.0,14.67,0.0,1404125.0,7.24,0.0,2022-12-18 02:00:00
2022-12-19,3,2022,3.6,7.3,5.78,0.6,15.54,0.0,1398060.0,3.7,49.39,2022-12-19 02:00:00
2022-12-20,3,2022,1.5,7.6,6.17,0.3,12.68,0.0,1373384.0,6.09,19.53,2022-12-20 02:00:00
2022-12-21,3,2022,0.3,7.1,6.34,0.0,8.64,0.0,1366399.0,6.78,4.52,2022-12-21 02:00:00
2022-12-22,3,2022,0.0,7.4,5.77,0.0,5.59,0.0,1382982.0,7.44,0.0,2022-12-22 02:00:00
2022-12-23,3,2022,0.6,7.5,5.82,0.0,9.2,0.0,1386316.0,6.95,7.84,2022-12-23 02:00:00
2022-12-24,3,2022,1.0,7.8,5.46,0.0,14.08,0.0,1386112.0,6.83,12.75,2022-12-24 02:00:00
2022-12-25,3,2022,0.7,8.3,6.18,0.5,7.61,0.0,1347237.0,7.59,8.65,2022-12-25 02:00:00
2022-12-26,3,2022,1.8,7.9,6.06,1.1,17.41,0.0,1408827.0,6.02,23.4,2022-12-26 02:00:00
2022-12-27,3,2022,6.4,7.7,6.34,1.3,23.85,0.0,1382587.0,1.36,82.41,2022-12-27 02:00:00
2022-12-28,3,2022,0.0,8.0,6.01,0.6,11.05,0.0,1364075.0,8.0,0.0,2022-12-28 02:00:00
2022-12-29,3,2022,1.6,7.7,6.49,0.8,11.32,0.0,1375377.0,6.11,20.83,2022-12-29 02:00:00
2022-12-30,3,2022,1.6,7.7,6.29,0.2,18.12,0.0,1387160.0,6.11,21.16,2022-12-30 02:00:00
2022-12-31,3,2022,0.0,8.1,6.43,0.1,11.27,0.0,1382015.0,8.07,0.0,2022-12-31 02:00:00
2020-01-02,4,2020,0.8,5.9,4.87,1.2,13.48,4947749.0,76215.0,5.08,13.96,2020-01-02 02:00:00
2020-01-03,4,2020,4.0,6.4,4.96,2.0,25.61,4929328.0,95302.0,2.42,62.07,2020-01-03 02:00:00
2020-01-04,4,2020,3.4,6.6,4.28,0.8,17.7,4834540.0,98165.0,3.14,52.35,2020-01-04 02:00:00
2020-01-05,4,2020,2.3,5.7,4.6,0.9,14.23,4875960.0,90575.0,3.31,41.53,2020-01-05 02:00:00
2020-01-06,4,2020,3.8,6.3,4.0,0.4,17.35,4817285.0,49430.0,2.53,59.73,2020-01-06 02:00:00
2020-01-07,4,2020,0.7,6.4,4.79,0.3,12.4,4693249.0,111648.0,5.65,11.32,2020-01-07 02:00:00
2020-01-08,4,2020,1.4,6.0,5.36,1.0,10.89,4740105.0,120598.0,4.59,23.19,2020-01-08 02:00:00
2020-01-09,4,2020,4.3,5.6,4.86,1.1,16.38,4695372.0,93574.0,1.31,76.64,2020-01-09 02:00:00
2020-01-10,4,2020,0.2,6.2,5.8,0.6,6.79,4673109.0,98103.0,5.98,3.03,2020-01-10 02:00:00
2020-01-11,4,2020,0.8,6.0,4.98,0.0,13.09,4564450.0,110508.0,5.12,14.08,2020-01-11 02:00:00
2020-01-12,4,2020,4.7,5.9,5.16,1.2,21.13,4642517.0,86593.0,1.19,79.67,2020-01-12 02:00:00
2020-01-13,4,2020,0.7,6.0,4.31,0.0,13.2,4478127.0,77477.0,5.32,11.18,2020-01-13 02:00:00
2020-01-14,4,2020,0.8,6.3,4.55,0.0,16.78,4492884.0,96025.0,5.5,12.43,2020-01-14 02:00:00
2020-01-15,4,2020,1.3,6.3,5.33,0.0,12.16,4329975.0,103523.0,5.04,20.23,2020-01-15 02:00:00
2020-01-16,4,2020,0.7,6.2,4.34,0.1,10.2,4360064.0,117447.0,5.43,11.99,2020-01-16 02:00:00
2020-01-17,4,2020,5.4,6.7,4.79,2.1,22.47,4386869.0,77791.0,1.26,81.21,2020-01-17 02:00:00
2020-01-18,4,2020,1.9,5.8,4.7,1.8,13.61,4337397.0,98465.0,3.83,33.51,2020-01-18 02:00:00
2020-01-19,4,2020,0.5,6.2,4.79,0.0,7.73,4273875.0,88275.0,5.63,8.74,2020-01-19 02:00:00
2020-01-20,4,2020,5.6,6.1,5.44,0.0,18.96,4295657.0,94860.0,0.51,91.68,2020-01-20 02:00:00
2020-01-21,4,2020,1.4,6.0,5.01,0.0,18.73,4198864.0,119386.0,4.63,23.08,2020-01-21 02:00:00
2020-01-22,4,2020,2.4,6.2,5.12,0.3,18.5,4218891.0,108720.0,3.8,38.3,2020-01-22 02:00:00
2020-01-23,4,2020,3.0,5.9,4.9,1.1,14.84,4150570.0,96954.0,2.93,50.44,2020-01-23 02:00:00
2020-01-24,4,2020,2.8,6.3,5.01,0.0,16.09,4175394.0,124368.0,3.5,44.5,2020-01-24 02:00:00
2020-01-25,4,2020,0.2,5.8,4.89,0.0,11.81,4075730.0,93218.0,5.58,3.6,2020-01-25 02:00:00
2020-01-26,4,2020,1.2,6.1,4.68,1.7,19.73,4115292.0,99092.0,4.82,20.41,2020-01-26 02:00:00
2020-01-27,4,2020,2.4,6.6,4.82,0.5,15.85,3890559.0,128047.0,4.24,35.71,2020-01-27 02:00:00
2020-01-28,4,2020,1.5,6.4,5.46,0.0,15.37,3920728.0,150163.0,2.73,91.27,2020-01-28 02:00:00
2020-01-29,4,2020,1.5,6.0,4.66,0.0,14.44,3911773.0,162415.0,0.11,170.76,2020-01-29 02:00:00
2020-01-30,4,2020,1.8,6.1,4.99,2.7,20.28,3822828.0,177813.0,4.28,29.55,2020-01-30 02:00:00
2020-01-31,4,2020,3.1,6.3,5.25,1.8,13.89,3850254.0,182438.0,1.77,94.67,2020-01-31 02:00:00
2020-02-01,4,2020,0.0,6.3,5.37,0.4,7.38,3730772.0,163692.0,6.26,0.0,2020-02-01 02:00:00
2020-02-02,4,2020,2.2,6.5,5.35,2.4,16.31,3732320.0,197109.0,4.29,33.96,2020-02-02 02:00:00
2020-02-03,4,2020,7.2,6.6,5.81,1.0,28.65,3718093.0,167232.0,-0.58,108.78,2020-02-03 02:00:00
2020-02-04,4,2020,5.8,6.7,4.85,0.0,20.46,3779345.0,126763.0,0.95,85.86,2020-02-04 02:00:00
2020-02-05,4,2020,0.1,6.0,4.92,0.0,9.13,3741329.0,208367.0,5.88,1.72,2020-02-05 02:00:00
2020-02-06,4,2020,2.9,5.7,5.37,0.2,18.38,3577531.0,172402.0,2.75,51.61,2020-02-06 02:00:00
2020-02-07,4,2020,0.0,6.5,5.17,0.0,13.85,3508892.0,160231.0,6.54,0.0,2020-02-07 02:00:00
2020-02-08,4,2020,2.2,5.8,5.22,0.7,13.36,3477014.0,192172.0,3.57,37.91,2020-02-08 02:00:00
2020-02-09,4,2020,0.4,6.5,4.63,0.9,6.61,3438750.0,201543.0,1.6,144.67,2020-02-09 02:00:00
2020-02-10,4,2020,0.1,6.3,4.49,0.0,14.93,3341121.0,255711.0,6.2,1.24,2020-02-10 02:00:00
2020-02-11,4,2020,3.7,6.1,5.43,1.4,15.74,3294520.0,236701.0,2.39,60.87,2020-02-11 02:00:00
2020-02-12,4,2020,0.0,6.1,4.75,0.0,11.71,3307817.0,199786.0,6.1,0.0,2020-02-12 02:00:00
2020-02-13,4,2020,0.6,5.9,5.11,0.0,8.53,3207877.0,292920.0,0.56,171.19,2020-02-13 02:00:00
2020-02-14,4,2020,1.8,6.1,5.0,0.2,16.91,3112001.0,286180.0,4.34,29.38,2020-02-14 02:00:00
2020-02-15,4,2020,6.5,6.4,4.76,0.8,29.56,3203407.0,315690.0,-0.19,102.98,2020-02-15 02:00:00
2020-02-16,4,2020,4.0,6.4,5.01,1.0,17.71,3204998.0,279697.0,2.44,61.91,2020-02-16 02:00:00
2020-02-17,4,2020,0.6,6.2,4.57,0.5,10.7,3169170.0,299346.0,5.58,10.34,2020-02-17 02:00:00
2020-02-18,4,2020,0.0,6.6,5.22,0.0,9.73,3058048.0,314885.0,6.56,0.31,2020-02-18 02:00:00
2020-02-19,4,2020,2.2,6.2,4.95,1.5,21.35,3006505.0,240048.0,3.96,35.65,2020-02-19 02:00:00
2020-02-20,4,2020,2.6,6.2,5.47,0.5,12.67,3048877.0,335340.0,-1.04,192.19,2020-02-20 02:00:00
2020-02-21,4,2020,2.3,6.5,4.87,0.1,10.15,2998102.0,324823.0,4.16,35.67,2020-02-21 02:00:00
2020-02-22,4,2020,1.2,6.2,4.61,0.9,10.1,2855176.0,314440.0,4.93,20.13,2020-02-22 02:00:00
2020-02-23,4,2020,0.9,6.1,4.9,0.0,12.55,2841361.0,344128.0,2.26,111.31,2020-02-23 02:00:00
2020-02-24,4,2020,0.1,6.7,5.51,0.5,8.04,2772954.0,335620.0,6.55,1.71,2020-02-24 02:00:00
2020-02-25,4,2020,1.3,6.1,4.83,0.0,9.75,2679899.0,339932.0,4.73,21.88,2020-02-25 02:00:00
2020-02-26,4,2020,0.6,6.7,5.26,0.9,14.25,2646103.0,306642.0,6.11,8.67,2020-02-26 02:00:00
2020-02-27,4,2020,0.5,6.4,5.34,0.1,8.7,2496811.0,366669.0,3.86,71.9,2020-02-27 02:00:00
2020-02-28,4,2020,0.0,7.1,4.21,0.2,5.61,2602183.0,345105.0,7.12,0.0,2020-02-28 02:00:00
2020-02-29,4,2020,2.6,6.0,4.6,0.7,16.91,2674823.0,395093.0,3.34,44.12,2020-02-29 02:00:00
2020-03-01,4,2020,1.8,6.1,5.09,0.0,15.58,2390912.0,380750.0,4.29,29.47,2020-03-01 02:00:00
2020-03-02,4,2020,2.4,6.1,5.46,0.0,12.87,2419931.0,373801.0,3.69,39.16,2020-03-02 02:00:00
2020-03-03,4,2020,0.3,6.4,5.5,0.0,5.15,2293119.0,398418.0,6.15,4.26,2020-03-03 02:00:00
2020-03-04,4,2020,0.6,6.0,4.12,0.9,12.56,2335824.0,370003.0,5.4,10.72,2020-03-04 02:00:00
2020-03-05,4,2020,0.8,5.8,5.91,0.0,9.18,2243803.0,353860.0,5.03,13.58,2020-03-05 02:00:00
2020-03-06,4,2020,0.5,7.0,4.89,0.7,14.82,2208622.0,348184.0,6.55,6.53,2020-03-06 02:00:00
2020-03-07,4,2020,1.0,6.0,5.47,0.0,10.39,2145860.0,353539.0,4.96,17.24,2020-03-07 02:00:00
2020-03-08,4,2020,3.4,6.0,4.59,0.0,19.52,2000101.0,359590.0,2.61,56.3,2020-03-08 02:00:00
2020-03-09,4,2020,0.0,6.3,5.66,1.0,14.44,2123467.0,393227.0,4.3,63.45,2020-03-09 02:00:00
2020-03-10,4,2020,0.1,6.3,5.08,0.0,11.2,2023761.0,396378.0,6.17,1.78,2020-03-10 02:00:00
2020-03-11,4,2020,0.6,5.9,4.91,0.4,11.4,1889003.0,390211.0,5.35,9.57,2020-03-11 02:00:00
2020-03-12,4,2020,0.4,6.9,5.01,0.0,9.34,1896727.0,376173.0,6.43,6.41,2020-03-12 02:00:00
2020-03-13,4,2020,0.6,6.8,5.83,0.5,7.51,1823711.0,400072.0,6.21,8.59,2020-03-13 02:00:00
2020-03-14,4,2020,0.0,6.1,4.91,0.0,11.53,1699879.0,399611.0,6.1,0.0,2020-03-14 02:00:00
2020-03-15,4,2020,4.6,6.5,4.8,0.7,24.41,1750712.0,378654.0,1.85,71.39,2020-03-15 02:00:00
2020-03-16,4,2020,2.5,6.2,5.57,2.0,20.93,1685869.0,389744.0,3.74,39.94,2020-03-16 02:00:00
2020-03-17,4,2020,0.4,6.9,5.8,0.0,11.77,1563591.0,391044.0,6.53,5.35,2020-03-17 02:00:00
2020-03-18,4,2020,0.5,6.4,5.63,0.2,11.9,1647635.0,383934.0,5.97,7.29,2020-03-18 02:00:00
2020-03-19,4,2020,0.3,6.4,4.79,1.2,15.1,1472753.0,442425.0,2.08,130.99,2020-03-19 02:00:00
2020-03-20,4,2020,1.6,6.5,6.78,0.0,11.06,1484410.0,421337.0,4.89,25.1,2020-03-20 02:00:00
2020-03-21,4,2020,1.0,6.5,5.92,0.0,8.83,1385730.0,429875.0,5.41,16.18,2020-03-21 02:00:00
2020-03-22,4,2020,0.0,7.0,5.54,0.0,11.89,1259336.0,487761.0,6.97,0.0,2020-03-22 02:00:00
2020-03-23,4,2020,7.2,6.3,5.82,1.8,36.69,1332448.0,428230.0,-0.91,114.46,2020-03-23 02:00:00
2020-03-24,4,2020,1.3,5.9,5.62,0.0,12.46,1412600.0,426428.0,4.66,21.71,2020-03-24 02:00:00
2020-03-25,4,2020,4.6,6.8,5.76,1.1,27.45,1256414.0,478645.0,2.21,67.35,2020-03-25 02:00:00
2020-03-26,4,2020,0.3,6.7,5.2,0.7,9.32,1247670.0,431068.0,6.39,4.8,2020-03-26 02:00:00
2020-03-27,4,2020,0.7,6.2,5.14,0.0,12.82,1062607.0,422457.0,4.2,52.03,2020-03-27 02:00:00
2020-03-28,4,2020,0.0,6.0,5.19,0.0,5.2,1040504.0,446862.0,5.97,0.0,2020-03-28 02:00:00
2020-03-29,4,2020,0.5,6.4,5.84,0.4,11.59,1044920.0,437488.0,5.84,8.59,2020-03-29 02:00:00
2020-03-30,4,2020,0.0,6.6,5.05,0.0,13.05,888052.0,453322.0,6.56,0.0,2020-03-30 02:00:00
2020-03-31,4,2020,0.6,7.2,4.91,0.0,8.2,967924.0,431728.0,6.55,8.74,2020-03-31 02:00:00
2020-04-01,4,2020,0.6,6.7,4.93,0.6,16.71,819956.0,434927.0,3.83,75.66,2020-04-01 02:00:00
2020-04-02,4,2020,4.7,6.4,5.01,0.0,21.88,895439.0,480857.0,-1.93,187.4,2020-04-02 02:00:00
2020-04-03,4,2020,0.5,6.4,6.2,0.0,12.55,837723.0,537685.0,5.85,8.34,2020-04-03 02:00:00
2020-04-04,4,2020,3.4,6.6,6.24,1.1,13.26,780008.0,555500.0,1.34,107.21,2020-04-04 02:00:00
2020-04-05,4,2020,2.3,6.6,4.8,0.2,18.4,709441.0,526242.0,4.28,35.45,2020-04-05 02:00:00
2020-04-06,4,2020,2.0,6.3,6.01,0.6,13.39,661488.0,513135.0,4.33,31.05,2020-04-06 02:00:00
