time,region_id,year_id,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,updated_at
2022-07-11,3,2022,10.9,22.0,E,2.9,1655.0,6.9,Low,23.3,69.0,2022-07-11 02:00:00
2022-07-12,3,2022,13.3,27.4,S,0.0,-100.0,7.0,Low,25.2,72.0,2022-07-12 02:00:00
2022-07-13,3,2022,11.4,19.6,N,0.0,0.0,6.8,Low,23.9,68.0,2022-07-13 02:00:00
2022-07-14,3,2022,8.6,15.1,NE,0.0,0.0,7.0,Low,23.4,66.0,2022-07-14 02:00:00
2022-07-15,3,2022,11.5,17.7,SE,0.0,0.0,7.1,Low,25.3,68.0,2022-07-15 02:00:00
2022-07-16,3,2022,10.6,17.7,N,3.3,0.0,7.1,Low,24.6,64.0,2022-07-16 02:00:00
2022-07-17,3,2022,11.8,24.6,SW,2.8,-14.0,7.3,Low,23.8,67.0,2022-07-17 02:00:00
2022-07-18,3,2022,13.2,22.3,NW,4.2,51.0,7.1,Low,24.1,67.0,2022-07-18 02:00:00
2022-07-19,3,2022,11.7,29.4,NW,0.1,-97.0,7.0,Low,23.1,65.0,2022-07-19 02:00:00
2022-07-20,3,2022,12.8,21.4,NW,0.0,-100.0,7.2,Low,23.5,64.0,2022-07-20 02:00:00
2022-07-21,3,2022,10.7,22.0,SE,4.7,0.0,6.9,Low,24.0,69.0,2022-07-21 02:00:00
2022-07-22,3,2022,13.6,27.8,E,0.0,-100.0,7.0,Low,23.2,65.0,2022-07-22 02:00:00
2022-07-23,3,2022,9.4,14.5,SW,0.7,0.0,7.0,Low,24.2,68.0,2022-07-23 02:00:00
2022-07-24,3,2022,10.6,17.1,S,1.7,139.0,6.9,Low,24.8,67.0,2022-07-24 02:00:00
2022-07-25,3,2022,13.0,25.7,NE,0.0,-100.0,6.8,Low,23.3,69.0,2022-07-25 02:00:00
2022-07-26,3,2022,11.1,23.3,E,0.9,0.0,6.9,Low,24.7,65.0,2022-07-26 02:00:00
2022-07-27,3,2022,11.0,16.0,NE,0.5,-44.0,6.9,Low,23.7,63.0,2022-07-27 02:00:00
2022-07-28,3,2022,10.2,24.6,NW,0.0,-100.0,6.9,Low,25.1,62.0,2022-07-28 02:00:00
2022-07-29,3,2022,11.3,17.8,SE,8.1,0.0,6.9,Low,22.7,67.0,2022-07-29 02:00:00
2022-07-30,3,2022,11.8,24.3,W,1.7,-79.0,6.9,Low,23.7,69.0,2022-07-30 02:00:00
2022-07-31,3,2022,11.7,23.8,S,4.1,141.0,7.2,Low,23.5,67.0,2022-07-31 02:00:00
2022-08-01,3,2022,12.1,17.4,SE,2.0,-51.0,7.0,Low,23.6,69.0,2022-08-01 02:00:00
2022-08-02,3,2022,10.6,26.6,NE,1.4,-28.0,7.0,Low,24.0,72.0,2022-08-02 02:00:00
2022-08-03,3,2022,11.3,25.8,N,0.0,-100.0,6.9,Low,24.0,64.0,2022-08-03 02:00:00
2022-08-04,3,2022,10.8,24.5,SE,2.0,0.0,7.1,Low,23.8,63.0,2022-08-04 02:00:00
2022-08-05,3,2022,11.4,26.7,N,0.0,-100.0,7.1,Low,24.4,65.0,2022-08-05 02:00:00
2022-08-06,3,2022,11.1,25.0,W,3.6,0.0,7.0,Low,24.8,63.0,2022-08-06 02:00:00
2022-08-07,3,2022,11.7,20.9,SW,4.9,37.0,7.0,Medium,23.5,67.0,2022-08-07 02:00:00
2022-08-08,3,2022,12.1,24.0,N,3.8,-24.0,6.9,Medium,24.4,67.0,2022-08-08 02:00:00
2022-08-09,3,2022,13.3,22.7,E,1.3,-66.0,6.8,Low,24.4,59.0,2022-08-09 02:00:00
2022-08-10,3,2022,9.6,22.5,NW,0.0,-100.0,7.0,Low,24.0,70.0,2022-08-10 02:00:00
2022-08-11,3,2022,13.0,26.3,W,0.0,0.0,7.1,Low,23.7,67.0,2022-08-11 02:00:00
2022-08-12,3,2022,12.9,27.9,NE,0.3,0.0,7.0,Low,24.6,67.0,2022-08-12 02:00:00
2022-08-13,3,2022,10.2,25.5,NW,0.6,114.0,6.8,Low,24.0,68.0,2022-08-13 02:00:00
2022-08-14,3,2022,10.7,25.1,E,4.2,603.0,6.8,Low,24.9,65.0,2022-08-14 02:00:00
2022-08-15,3,2022,9.6,25.7,NE,0.0,-100.0,6.9,Low,25.3,67.0,2022-08-15 02:00:00
2022-08-16,3,2022,11.6,23.4,SW,0.1,0.0,6.9,Low,25.2,65.0,2022-08-16 02:00:00
2022-08-17,3,2022,11.3,27.0,NE,1.0,1356.0,6.9,Low,22.6,60.0,2022-08-17 02:00:00
2022-08-18,3,2022,10.0,15.9,S,0.5,-52.0,7.1,Low,24.6,60.0,2022-08-18 02:00:00
2022-08-19,3,2022,10.2,17.1,NW,0.0,-100.0,7.0,Low,24.8,62.0,2022-08-19 02:00:00
2022-08-20,3,2022,12.7,25.6,S,0.0,0.0,7.0,Low,24.7,64.0,2022-08-20 02:00:00
2022-08-21,3,2022,8.4,14.2,SW,2.0,0.0,6.9,Low,22.9,67.0,2022-08-21 02:00:00
2022-08-22,3,2022,13.0,20.8,E,0.9,-55.0,6.9,Low,24.7,59.0,2022-08-22 02:00:00
2022-08-23,3,2022,15.0,23.0,N,1.2,34.0,7.0,Low,24.8,64.0,2022-08-23 02:00:00
2022-08-24,3,2022,10.5,16.2,NW,0.0,-100.0,6.9,Low,24.2,63.0,2022-08-24 02:00:00
2022-08-25,3,2022,10.4,15.6,NE,0.8,0.0,6.9,Low,25.2,67.0,2022-08-25 02:00:00
2022-08-26,3,2022,9.6,24.7,NE,0.0,-100.0,6.9,Low,25.2,61.0,2022-08-26 02:00:00
2022-08-27,3,2022,10.4,15.6,N,0.5,0.0,7.0,Low,24.1,61.0,2022-08-27 02:00:00
2022-08-28,3,2022,14.1,27.5,E,1.0,75.0,7.1,Low,25.2,65.0,2022-08-28 02:00:00
2022-08-29,3,2022,10.8,17.0,N,0.4,-60.0,6.9,Low,25.4,63.0,2022-08-29 02:00:00
2022-08-30,3,2022,8.8,17.6,S,2.8,633.0,7.1,Low,25.1,58.0,2022-08-30 02:00:00
2022-08-31,3,2022,12.2,28.7,W,0.1,-97.0,6.9,Low,23.8,64.0,2022-08-31 02:00:00
2022-09-01,3,2022,10.0,21.4,NW,0.0,-84.0,6.9,Low,24.9,69.0,2022-09-01 02:00:00
2022-09-02,3,2022,10.9,23.1,SE,1.8,11763.0,7.0,Low,24.7,61.0,2022-09-02 02:00:00
2022-09-03,3,2022,11.3,21.3,W,0.6,-66.0,7.1,Low,25.0,64.0,2022-09-03 02:00:00
2022-09-04,3,2022,9.5,18.8,S,1.7,174.0,6.9,Low,23.8,60.0,2022-09-04 02:00:00
2022-09-05,3,2022,12.4,26.5,SE,0.0,-100.0,6.9,Low,24.5,67.0,2022-09-05 02:00:00
2022-09-06,3,2022,11.2,24.3,E,2.4,0.0,7.0,Low,25.0,66.0,2022-09-06 02:00:00
2022-09-07,3,2022,11.2,18.9,W,0.0,-100.0,6.9,Low,24.9,69.0,2022-09-07 02:00:00
2022-09-08,3,2022,12.2,29.1,N,0.0,0.0,6.9,Low,23.4,65.0,2022-09-08 02:00:00
2022-09-09,3,2022,10.9,22.9,NW,3.1,0.0,6.9,Low,23.3,66.0,2022-09-09 02:00:00
2022-09-10,3,2022,11.0,25.7,NW,1.6,-48.0,7.0,Low,23.4,66.0,2022-09-10 02:00:00
2022-09-11,3,2022,7.4,20.3,E,0.0,-98.0,6.9,Low,24.3,61.0,2022-09-11 02:00:00
2022-09-12,3,2022,11.2,24.6,SW,0.0,-100.0,6.9,Low,24.2,62.0,2022-09-12 02:00:00
2022-09-13,3,2022,12.1,29.3,N,0.0,0.0,6.9,Low,24.3,59.0,2022-09-13 02:00:00
2022-09-14,3,2022,9.6,22.3,SW,0.0,0.0,7.0,Low,24.4,63.0,2022-09-14 02:00:00
2022-09-15,3,2022,11.8,19.4,E,0.0,0.0,6.9,Low,24.6,66.0,2022-09-15 02:00:00
2022-09-16,3,2022,9.8,26.4,NE,0.0,0.0,6.9,Low,25.2,64.0,2022-09-16 02:00:00
2022-09-17,3,2022,9.3,16.0,S,0.0,0.0,6.8,Low,25.2,64.0,2022-09-17 02:00:00
2022-09-18,3,2022,11.1,28.7,W,0.0,0.0,6.9,Low,24.9,64.0,2022-09-18 02:00:00
2022-09-19,3,2022,10.8,18.8,SW,1.2,0.0,6.9,Low,24.9,64.0,2022-09-19 02:00:00
2022-09-20,3,2022,10.7,23.7,SW,0.5,-55.0,7.0,Low,25.8,67.0,2022-09-20 02:00:00
2022-09-21,3,2022,11.8,18.0,S,0.0,-100.0,6.8,Low,24.8,65.0,2022-09-21 02:00:00
2022-09-22,3,2022,9.7,17.5,E,1.8,0.0,6.8,Low,25.6,63.0,2022-09-22 02:00:00
2022-09-23,3,2022,10.7,20.5,NW,1.0,-45.0,6.9,Low,24.4,61.0,2022-09-23 02:00:00
2022-09-24,3,2022,9.5,27.3,SE,6.2,511.0,6.8,Low,24.8,66.0,2022-09-24 02:00:00
2022-09-25,3,2022,10.2,24.9,N,0.4,-94.0,6.9,Low,24.7,63.0,2022-09-25 02:00:00
2022-09-26,3,2022,11.6,18.2,SE,0.4,7.0,7.0,Low,27.6,64.0,2022-09-26 02:00:00
2022-09-27,3,2022,12.3,26.6,NE,0.6,39.0,6.9,Low,23.5,57.0,2022-09-27 02:00:00
2022-09-28,3,2022,13.4,24.9,N,0.3,-45.0,6.9,Low,24.0,62.0,2022-09-28 02:00:00
2022-09-29,3,2022,10.4,17.4,NW,4.3,1263.0,7.0,Low,23.9,61.0,2022-09-29 02:00:00
2022-09-30,3,2022,11.2,21.4,W,0.0,-100.0,6.9,Low,24.1,68.0,2022-09-30 02:00:00
2022-10-01,3,2022,10.8,21.7,S,2.6,0.0,6.7,Low,24.8,64.0,2022-10-01 02:00:00
2022-10-02,3,2022,11.0,26.2,SW,0.8,-70.0,6.8,Low,25.0,58.0,2022-10-02 02:00:00
2022-10-03,3,2022,11.1,24.8,W,1.0,28.0,6.9,Low,24.5,59.0,2022-10-03 02:00:00
2022-10-04,3,2022,14.1,24.5,SE,2.2,118.0,7.0,Low,23.5,66.0,2022-10-04 02:00:00
2022-10-05,3,2022,9.7,17.2,W,0.1,-96.0,6.8,Low,24.3,64.0,2022-10-05 02:00:00
2022-10-06,3,2022,10.5,20.8,SW,1.0,980.0,6.7,Low,25.9,62.0,2022-10-06 02:00:00
2022-10-07,3,2022,10.7,16.8,W,0.0,-100.0,6.7,Low,24.5,65.0,2022-10-07 02:00:00
2022-10-08,3,2022,11.6,24.9,SE,0.3,0.0,6.9,Low,24.4,62.0,2022-10-08 02:00:00
2022-10-09,3,2022,13.4,23.9,E,0.2,-52.0,6.9,Low,25.0,68.0,2022-10-09 02:00:00
2022-10-10,3,2022,10.7,18.1,E,1.4,758.0,6.9,Low,25.3,58.0,2022-10-10 02:00:00
2022-10-11,3,2022,10.4,24.7,NW,0.0,-100.0,6.9,Low,24.8,60.0,2022-10-11 02:00:00
2022-10-12,3,2022,8.7,21.2,SW,0.0,0.0,6.8,Low,25.6,65.0,2022-10-12 02:00:00
2022-10-13,3,2022,10.4,26.4,S,0.1,0.0,6.8,Low,25.0,64.0,2022-10-13 02:00:00
2022-10-14,3,2022,9.5,23.5,S,0.0,-100.0,6.8,Low,25.1,63.0,2022-10-14 02:00:00
2022-10-15,3,2022,10.1,22.5,W,2.1,0.0,6.9,Low,24.6,56.0,2022-10-15 02:00:00
2022-10-16,3,2022,12.5,25.6,N,4.0,86.0,6.9,Low,25.8,58.0,2022-10-16 02:00:00
2022-10-17,3,2022,10.6,19.3,W,0.9,-77.0,6.7,Low,25.3,58.0,2022-10-17 02:00:00
2022-10-18,3,2022,9.0,18.4,E,0.0,-100.0,7.0,Low,24.4,63.0,2022-10-18 02:00:00
2022-10-19,3,2022,12.9,29.1,E,0.0,0.0,6.8,Low,26.2,62.0,2022-10-19 02:00:00
2022-10-20,3,2022,8.2,24.6,S,2.3,0.0,6.9,Low,24.9,68.0,2022-10-20 02:00:00
2022-10-21,3,2022,11.7,25.4,NW,0.0,-100.0,7.0,Low,25.3,60.0,2022-10-21 02:00:00
2022-10-22,3,2022,9.7,20.0,SW,0.0,0.0,6.8,Low,23.9,63.0,2022-10-22 02:00:00
2022-10-23,3,2022,10.5,21.2,N,0.9,0.0,6.9,Low,24.9,66.0,2022-10-23 02:00:00
2022-10-24,3,2022,8.4,25.3,SW,0.5,-43.0,6.9,Low,24.9,64.0,2022-10-24 02:00:00
2022-10-25,3,2022,12.4,22.6,N,0.7,48.0,6.8,Low,24.9,60.0,2022-10-25 02:00:00
2022-10-26,3,2022,8.0,23.8,NE,0.0,-100.0,7.0,Low,25.6,60.0,2022-10-26 02:00:00
2022-10-27,3,2022,8.3,20.5,E,0.0,0.0,6.9,Low,25.5,63.0,2022-10-27 02:00:00
2022-10-28,3,2022,10.8,19.6,NW,0.1,0.0,6.8,Low,24.1,62.0,2022-10-28 02:00:00
2022-10-29,3,2022,10.6,21.9,NE,1.2,1926.0,6.9,Low,25.7,63.0,2022-10-29 02:00:00
2022-10-30,3,2022,10.9,22.4,S,1.2,-4.0,7.0,Low,24.4,58.0,2022-10-30 02:00:00
2022-10-31,3,2022,9.5,22.7,NW,1.4,18.0,6.8,Low,25.2,60.0,2022-10-31 02:00:00
2022-11-01,3,2022,13.3,20.0,N,0.6,-55.0,6.7,Low,25.5,60.0,2022-11-01 02:00:00
2022-11-02,3,2022,9.2,25.0,NW,0.0,-100.0,6.9,Low,26.1,63.0,2022-11-02 02:00:00
2022-11-03,3,2022,11.5,20.4,NE,0.8,0.0,6.8,Low,25.0,62.0,2022-11-03 02:00:00
2022-11-04,3,2022,12.7,29.1,S,3.0,301.0,6.9,Low,25.3,66.0,2022-11-04 02:00:00
2022-11-05,3,2022,13.3,19.3,E,0.0,-100.0,6.8,Low,25.0,64.0,2022-11-05 02:00:00
2022-11-06,3,2022,12.1,26.2,W,1.5,0.0,6.9,Low,25.9,65.0,2022-11-06 02:00:00
2022-11-07,3,2022,7.9,19.6,W,3.6,134.0,7.0,Low,23.2,61.0,2022-11-07 02:00:00
2022-11-08,3,2022,10.0,25.6,SE,0.0,-100.0,6.8,Low,25.9,60.0,2022-11-08 02:00:00
2022-11-09,3,2022,8.5,15.7,E,0.0,0.0,7.1,Low,26.3,56.0,2022-11-09 02:00:00
2022-11-10,3,2022,11.4,20.1,SW,1.4,0.0,7.0,Low,24.3,65.0,2022-11-10 02:00:00
2022-11-11,3,2022,8.8,20.8,NW,0.0,-100.0,6.8,Low,24.9,62.0,2022-11-11 02:00:00
2022-11-12,3,2022,9.7,27.3,E,0.2,0.0,6.8,Low,24.9,58.0,2022-11-12 02:00:00
2022-11-13,3,2022,11.1,23.1,S,2.1,776.0,6.9,Low,24.7,67.0,2022-11-13 02:00:00
2022-11-14,3,2022,8.8,22.7,E,4.7,121.0,6.9,Low,25.2,63.0,2022-11-14 02:00:00
2022-11-15,3,2022,11.4,28.5,E,0.0,-100.0,7.0,Low,26.9,60.0,2022-11-15 02:00:00
2022-11-16,3,2022,11.3,22.0,SE,1.1,0.0,6.9,Low,25.2,63.0,2022-11-16 02:00:00
2022-11-17,3,2022,10.9,26.5,W,7.4,575.0,7.1,Low,25.7,61.0,2022-11-17 02:00:00
2022-11-18,3,2022,12.3,27.6,NE,3.3,-55.0,7.0,Low,24.4,59.0,2022-11-18 02:00:00
2022-11-19,3,2022,9.5,19.2,SW,1.4,-57.0,6.8,Low,24.9,58.0,2022-11-19 02:00:00
2022-11-20,3,2022,10.5,18.6,NE,1.4,-3.0,6.8,Low,26.3,67.0,2022-11-20 02:00:00
2022-11-21,3,2022,9.5,23.8,N,1.3,-7.0,6.8,Low,25.6,56.0,2022-11-21 02:00:00
2022-11-22,3,2022,9.5,21.5,NW,1.4,5.0,6.8,Low,25.3,57.0,2022-11-22 02:00:00
2022-11-23,3,2022,8.6,26.3,NE,5.1,271.0,6.8,Low,25.6,58.0,2022-11-23 02:00:00
2022-11-24,3,2022,9.4,15.0,S,0.5,-91.0,6.8,Low,25.0,62.0,2022-11-24 02:00:00
2022-11-25,3,2022,11.0,23.7,NE,0.8,62.0,7.0,Low,24.6,62.0,2022-11-25 02:00:00
2022-11-26,3,2022,9.8,19.8,SE,1.7,121.0,7.0,Low,24.4,55.0,2022-11-26 02:00:00
2022-11-27,3,2022,9.4,18.1,SW,2.9,65.0,7.0,Low,24.8,59.0,2022-11-27 02:00:00
2022-11-28,3,2022,9.7,23.4,N,2.5,-12.0,6.9,Low,24.5,70.0,2022-11-28 02:00:00
2022-11-29,3,2022,10.4,22.8,W,0.9,-66.0,6.8,Low,25.1,61.0,2022-11-29 02:00:00
2022-11-30,3,2022,10.7,23.7,SE,1.9,120.0,6.8,Low,25.7,66.0,2022-11-30 02:00:00
2022-12-01,3,2022,12.8,23.2,N,3.2,72.0,6.8,Low,24.6,59.0,2022-12-01 02:00:00
2022-12-02,3,2022,12.2,29.3,N,0.2,-94.0,6.8,Low,26.6,62.0,2022-12-02 02:00:00
2022-12-03,3,2022,10.7,16.6,SE,0.0,-100.0,6.9,Low,25.2,61.0,2022-12-03 02:00:00
2022-12-04,3,2022,12.0,20.2,E,0.6,0.0,6.8,Low,26.0,63.0,2022-12-04 02:00:00
2022-12-05,3,2022,10.2,23.5,S,1.2,91.0,6.8,Low,25.5,66.0,2022-12-05 02:00:00
2022-12-06,3,2022,11.1,16.3,S,0.0,-100.0,6.7,Low,26.1,57.0,2022-12-06 02:00:00
2022-12-07,3,2022,9.2,24.2,S,3.7,0.0,7.0,Low,25.0,57.0,2022-12-07 02:00:00
2022-12-08,3,2022,12.1,18.8,S,0.0,-99.0,6.9,Low,25.1,61.0,2022-12-08 02:00:00
2022-12-09,3,2022,11.9,29.4,E,0.0,-100.0,6.8,Low,25.0,58.0,2022-12-09 02:00:00
2022-12-10,3,2022,13.3,20.8,SE,0.3,0.0,6.9,Low,25.4,59.0,2022-12-10 02:00:00
2022-12-11,3,2022,10.4,27.1,SW,0.0,-100.0,6.8,Low,26.0,62.0,2022-12-11 02:00:00
2022-12-12,3,2022,12.5,17.7,SE,8.4,0.0,6.7,Low,24.7,61.0,2022-12-12 02:00:00
2022-12-13,3,2022,9.7,27.6,NW,0.5,-94.0,6.9,Medium,25.3,61.0,2022-12-13 02:00:00
2022-12-14,3,2022,9.4,15.7,NW,3.3,601.0,7.0,Medium,25.2,60.0,2022-12-14 02:00:00
2022-12-15,3,2022,11.3,28.1,N,0.9,-71.0,6.9,Medium,25.2,60.0,2022-12-15 02:00:00
2022-12-16,3,2022,10.0,27.0,NW,1.4,52.0,6.7,Medium,25.5,54.0,2022-12-16 02:00:00
2022-12-17,3,2022,10.0,23.1,N,6.2,333.0,6.6,Medium,25.1,59.0,2022-12-17 02:00:00
2022-12-18,3,2022,12.0,29.7,SW,0.0,-100.0,6.8,Medium,25.2,60.0,2022-12-18 02:00:00
2022-12-19,3,2022,10.1,20.1,SW,3.6,0.0,7.0,Medium,25.1,59.0,2022-12-19 02:00:00
2022-12-20,3,2022,8.2,16.3,N,1.5,-59.0,6.8,Medium,25.9,56.0,2022-12-20 02:00:00
2022-12-21,3,2022,11.2,17.4,NW,0.3,-78.0,6.9,Low,25.9,61.0,2022-12-21 02:00:00
2022-12-22,3,2022,13.7,27.8,N,0.0,-100.0,6.9,Low,26.8,59.0,2022-12-22 02:00:00
2022-12-23,3,2022,9.3,14.6,E,0.6,0.0,6.8,Low,24.6,64.0,2022-12-23 02:00:00
2022-12-24,3,2022,11.8,18.2,NE,1.0,69.0,6.8,Low,25.7,61.0,2022-12-24 02:00:00
2022-12-25,3,2022,12.3,25.2,W,0.7,-28.0,6.8,Low,26.8,55.0,2022-12-25 02:00:00
2022-12-26,3,2022,11.4,25.9,N,1.8,156.0,6.7,Low,25.1,59.0,2022-12-26 02:00:00
2022-12-27,3,2022,11.2,24.6,SW,6.4,245.0,6.9,Low,26.0,60.0,2022-12-27 02:00:00
2022-12-28,3,2022,10.8,23.0,E,0.0,-100.0,6.8,Low,26.5,59.0,2022-12-28 02:00:00
2022-12-29,3,2022,10.0,27.1,SE,1.6,0.0,6.7,Low,24.9,64.0,2022-12-29 02:00:00
2022-12-30,3,2022,11.3,18.0,NW,1.6,2.0,6.8,Low,26.2,60.0,2022-12-30 02:00:00
2022-12-31,3,2022,13.9,22.0,SE,0.0,-100.0,6.7,Low,26.7,56.0,2022-12-31 02:00:00
2020-01-02,4,2020,8.5,13.7,NE,0.8,0.0,7.3,Med-High,22.6,75.0,2020-01-02 02:00:00
2020-01-03,4,2020,10.4,26.3,NW,4.0,381.0,7.2,Med-High,23.1,74.0,2020-01-03 02:00:00
2020-01-04,4,2020,14.8,24.0,N,3.4,-13.0,7.2,Med-High,23.5,72.0,2020-01-04 02:00:00
2020-01-05,4,2020,12.7,23.8,SE,2.3,-32.0,7.2,Med-High,21.9,73.0,2020-01-05 02:00:00
2020-01-06,4,2020,11.7,20.5,NE,3.8,60.0,7.0,Med-High,22.7,71.0,2020-01-06 02:00:00
2020-01-07,4,2020,9.3,22.9,NE,0.7,-81.0,7.2,Med-High,22.6,76.0,2020-01-07 02:00:00
2020-01-08,4,2020,10.4,26.2,SW,1.4,92.0,7.1,Med-High,21.9,76.0,2020-01-08 02:00:00
2020-01-09,4,2020,12.0,27.7,W,4.3,209.0,7.3,Med-High,21.1,74.0,2020-01-09 02:00:00
2020-01-10,4,2020,12.6,26.7,W,0.2,-96.0,7.3,Med-High,22.4,70.0,2020-01-10 02:00:00
2020-01-11,4,2020,12.4,22.9,NE,0.8,349.0,7.2,Med-High,21.3,69.0,2020-01-11 02:00:00
2020-01-12,4,2020,11.5,19.5,E,4.7,456.0,7.1,Med-High,22.4,70.0,2020-01-12 02:00:00
2020-01-13,4,2020,10.5,22.2,NW,0.7,-86.0,7.3,Med-High,22.5,73.0,2020-01-13 02:00:00
2020-01-14,4,2020,11.6,26.1,W,0.8,16.0,7.1,Med-High,23.7,75.0,2020-01-14 02:00:00
2020-01-15,4,2020,10.5,23.7,W,1.3,64.0,7.4,Med-High,23.4,69.0,2020-01-15 02:00:00
2020-01-16,4,2020,10.4,22.4,SE,0.7,-42.0,7.2,Medium,22.7,77.0,2020-01-16 02:00:00
2020-01-17,4,2020,10.6,27.2,NE,5.4,635.0,7.3,Med-High,22.5,74.0,2020-01-17 02:00:00
2020-01-18,4,2020,9.9,25.3,E,1.9,-65.0,7.1,Med-High,21.7,73.0,2020-01-18 02:00:00
2020-01-19,4,2020,11.0,17.5,S,0.5,-72.0,7.0,Medium,22.3,71.0,2020-01-19 02:00:00
2020-01-20,4,2020,11.7,20.9,W,5.6,935.0,7.2,Med-High,23.0,74.0,2020-01-20 02:00:00
2020-01-21,4,2020,11.5,17.3,SE,1.4,-75.0,7.2,Med-High,21.6,68.0,2020-01-21 02:00:00
2020-01-22,4,2020,10.4,23.2,E,2.4,70.0,7.0,Med-High,22.9,70.0,2020-01-22 02:00:00
2020-01-23,4,2020,9.3,23.0,NE,3.0,26.0,7.1,Med-High,22.7,69.0,2020-01-23 02:00:00
2020-01-24,4,2020,8.3,17.0,N,2.8,-6.0,7.0,Med-High,22.0,70.0,2020-01-24 02:00:00
2020-01-25,4,2020,12.6,24.8,N,0.2,-93.0,7.2,Medium,21.6,71.0,2020-01-25 02:00:00
2020-01-26,4,2020,10.7,23.2,N,1.2,493.0,7.1,Medium,21.8,70.0,2020-01-26 02:00:00
2020-01-27,4,2020,8.2,15.5,E,2.4,90.0,7.1,Medium,23.1,71.0,2020-01-27 02:00:00
2020-01-28,4,2020,10.6,18.5,NE,1.5,-36.0,7.2,Med-High,22.8,67.0,2020-01-28 02:00:00
2020-01-29,4,2020,11.1,17.2,SW,1.5,1.0,7.2,Med-High,21.4,71.0,2020-01-29 02:00:00
2020-01-30,4,2020,9.4,15.7,S,1.8,17.0,7.2,Med-High,23.0,76.0,2020-01-30 02:00:00
2020-01-31,4,2020,12.3,27.0,SE,3.1,75.0,7.1,Med-High,22.5,70.0,2020-01-31 02:00:00
2020-02-01,4,2020,11.8,23.3,N,0.0,-100.0,7.2,Med-High,22.0,69.0,2020-02-01 02:00:00
2020-02-02,4,2020,16.0,24.9,SW,2.2,0.0,7.0,Med-High,22.0,70.0,2020-02-02 02:00:00
2020-02-03,4,2020,11.4,22.9,SW,7.2,227.0,7.2,Med-High,23.3,72.0,2020-02-03 02:00:00
2020-02-04,4,2020,10.5,21.3,NW,5.8,-20.0,7.2,Med-High,21.8,73.0,2020-02-04 02:00:00
2020-02-05,4,2020,11.5,28.8,SE,0.1,-98.0,7.2,Med-High,22.5,74.0,2020-02-05 02:00:00
2020-02-06,4,2020,12.0,21.8,NE,2.9,2747.0,7.3,Med-High,20.9,69.0,2020-02-06 02:00:00
2020-02-07,4,2020,12.5,22.9,E,0.0,-100.0,7.0,Med-High,22.7,68.0,2020-02-07 02:00:00
2020-02-08,4,2020,10.1,21.6,NE,2.2,0.0,7.2,Med-High,21.8,69.0,2020-02-08 02:00:00
2020-02-09,4,2020,9.2,17.3,NW,0.4,-82.0,7.3,Med-High,23.4,67.0,2020-02-09 02:00:00
2020-02-10,4,2020,11.6,19.1,W,0.1,-81.0,7.1,Med-High,24.5,66.0,2020-02-10 02:00:00
2020-02-11,4,2020,11.2,24.7,NE,3.7,4685.0,7.0,Med-High,22.7,71.0,2020-02-11 02:00:00
2020-02-12,4,2020,8.1,24.7,N,0.0,-100.0,7.1,Med-High,23.2,69.0,2020-02-12 02:00:00
2020-02-13,4,2020,10.6,23.7,E,0.6,0.0,7.2,Med-High,21.5,72.0,2020-02-13 02:00:00
2020-02-14,4,2020,7.7,16.5,S,1.8,205.0,7.2,Med-High,23.3,73.0,2020-02-14 02:00:00
2020-02-15,4,2020,14.4,20.0,NE,6.5,262.0,7.2,Med-High,22.0,73.0,2020-02-15 02:00:00
2020-02-16,4,2020,11.7,26.1,W,4.0,-39.0,7.0,Med-High,22.8,65.0,2020-02-16 02:00:00
2020-02-17,4,2020,10.1,17.1,NE,0.6,-84.0,7.0,Med-High,22.4,70.0,2020-02-17 02:00:00
2020-02-18,4,2020,10.5,20.5,NE,0.0,-97.0,7.3,Med-High,22.1,78.0,2020-02-18 02:00:00
2020-02-19,4,2020,12.4,25.2,SE,2.2,10594.0,7.0,Med-High,22.7,77.0,2020-02-19 02:00:00
2020-02-20,4,2020,12.5,17.9,SW,2.6,17.0,7.0,Med-High,21.0,79.0,2020-02-20 02:00:00
2020-02-21,4,2020,11.6,25.0,E,2.3,-10.0,7.1,Med-High,22.4,65.0,2020-02-21 02:00:00
2020-02-22,4,2020,10.9,17.3,W,1.2,-46.0,7.2,Med-High,22.8,73.0,2020-02-22 02:00:00
2020-02-23,4,2020,10.9,21.8,E,0.9,-31.0,7.2,Med-High,20.8,73.0,2020-02-23 02:00:00
2020-02-24,4,2020,10.8,20.5,W,0.1,-87.0,7.0,Med-High,22.4,73.0,2020-02-24 02:00:00
2020-02-25,4,2020,12.6,21.9,E,1.3,1062.0,7.3,Med-High,22.5,70.0,2020-02-25 02:00:00
2020-02-26,4,2020,9.0,19.8,NE,0.6,-56.0,7.1,Med-High,22.5,70.0,2020-02-26 02:00:00
2020-02-27,4,2020,11.0,27.5,NW,0.5,-16.0,7.0,Med-High,22.1,66.0,2020-02-27 02:00:00
2020-02-28,4,2020,11.3,20.7,E,0.0,-100.0,7.1,Med-High,22.6,70.0,2020-02-28 02:00:00
2020-02-29,4,2020,11.5,27.4,S,2.6,0.0,7.1,Med-High,21.7,66.0,2020-02-29 02:00:00
