time,region_id,year_id,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,updated_at
2020-06-12,4,2020,7.22,43.92,25.8,30.28,452.0,2.36,12.14,30.52,14.81,0.96,6.9,2020-06-12 02:00:00
2020-06-13,4,2020,5.0,39.24,22.83,37.93,443.0,2.06,12.73,30.95,14.14,0.983,6.7,2020-06-13 02:00:00
2020-06-14,4,2020,13.22,44.5,25.9,29.6,458.0,2.1,12.44,30.74,12.99,0.89,6.9,2020-06-14 02:00:00
2020-06-15,4,2020,9.98,40.78,25.94,33.28,445.0,2.19,13.56,29.59,13.83,0.943,6.9,2020-06-15 02:00:00
2020-06-16,4,2020,10.77,42.0,25.02,32.98,451.0,2.19,15.23,28.81,14.75,0.926,6.7,2020-06-16 02:00:00
2020-06-17,4,2020,9.24,42.07,24.25,33.68,433.0,2.03,12.39,32.1,12.23,0.913,7.1,2020-06-17 02:00:00
2020-06-18,4,2020,7.65,41.86,25.37,32.77,443.0,2.24,12.82,32.18,13.3,0.956,6.7,2020-06-18 02:00:00
2020-06-19,4,2020,7.14,43.12,23.54,33.34,430.0,2.46,12.82,32.15,14.15,0.95,7.0,2020-06-19 02:00:00
2020-06-20,4,2020,6.95,43.06,24.1,32.84,456.0,2.23,13.22,31.29,14.48,0.997,7.0,2020-06-20 02:00:00
2020-06-21,4,2020,6.62,41.48,27.08,31.44,447.0,2.22,11.2,31.17,15.51,0.949,6.8,2020-06-21 02:00:00
2020-06-22,4,2020,16.71,43.08,24.75,32.17,455.0,2.18,13.26,30.62,13.6,0.997,6.9,2020-06-22 02:00:00
2020-06-23,4,2020,12.02,44.89,21.31,33.8,459.0,2.15,11.01,28.26,13.86,1.019,6.8,2020-06-23 02:00:00
2020-06-24,4,2020,9.09,42.91,27.18,29.91,463.0,2.11,9.45,32.19,14.4,0.925,7.0,2020-06-24 02:00:00
2020-06-25,4,2020,8.34,40.94,25.96,33.1,458.0,2.1,11.59,31.83,13.46,0.959,6.8,2020-06-25 02:00:00
2020-06-26,4,2020,6.42,39.89,23.21,36.9,445.0,2.11,11.04,32.13,15.03,0.901,6.8,2020-06-26 02:00:00
2020-06-27,4,2020,5.69,43.88,24.14,31.98,445.0,2.29,13.1,29.45,13.5,0.932,6.9,2020-06-27 02:00:00
2020-06-28,4,2020,5.0,39.61,23.04,37.35,452.0,1.97,13.57,32.9,12.68,0.959,6.8,2020-06-28 02:00:00
2020-06-29,4,2020,6.47,45.2,24.85,29.95,437.0,2.12,12.28,30.73,13.37,0.997,7.1,2020-06-29 02:00:00
2020-06-30,4,2020,13.05,36.59,24.9,38.51,449.0,2.22,12.69,30.89,14.16,0.885,6.8,2020-06-30 02:00:00
2020-07-01,4,2020,7.9,38.58,24.34,37.08,440.0,2.36,11.04,32.23,15.28,0.985,6.7,2020-07-01 02:00:00
2020-07-02,4,2020,7.21,39.38,24.46,36.16,464.0,2.14,12.36,31.67,12.72,0.949,6.9,2020-07-02 02:00:00
2020-07-03,4,2020,5.45,41.55,22.96,35.49,443.0,2.08,10.96,30.17,13.62,0.886,6.9,2020-07-03 02:00:00
2020-07-04,4,2020,6.88,39.78,22.43,37.79,460.0,2.02,13.18,31.0,15.87,0.981,6.8,2020-07-04 02:00:00
2020-07-05,4,2020,5.72,40.28,25.32,34.4,467.0,2.03,14.08,31.43,15.06,1.051,6.9,2020-07-05 02:00:00
2020-07-06,4,2020,5.0,39.64,24.81,35.55,463.0,2.05,12.63,30.76,14.76,0.977,6.8,2020-07-06 02:00:00
2020-07-07,4,2020,5.0,41.47,24.03,34.5,453.0,2.06,11.74,30.42,13.26,0.889,6.8,2020-07-07 02:00:00
2020-07-08,4,2020,5.09,39.31,25.44,35.25,435.0,2.17,9.43,31.91,13.16,1.002,6.9,2020-07-08 02:00:00
2020-07-09,4,2020,5.0,39.59,26.34,34.07,455.0,2.18,12.87,31.09,13.8,0.989,7.0,2020-07-09 02:00:00
2020-07-10,4,2020,5.0,42.21,22.7,35.09,469.0,2.2,12.44,32.64,15.07,0.926,7.0,2020-07-10 02:00:00
2020-07-11,4,2020,5.22,39.6,23.4,37.0,454.0,2.17,11.47,31.98,13.36,0.879,7.0,2020-07-11 02:00:00
2020-07-12,4,2020,7.7,40.42,26.1,33.48,450.0,2.19,12.81,30.49,13.46,0.945,6.8,2020-07-12 02:00:00
2020-07-13,4,2020,8.69,44.48,22.79,32.73,466.0,2.22,14.07,30.99,14.62,0.865,6.9,2020-07-13 02:00:00
2020-07-14,4,2020,5.76,44.57,24.67,30.76,445.0,2.09,12.58,31.16,14.54,1.01,6.8,2020-07-14 02:00:00
2020-07-15,4,2020,6.02,38.2,24.05,37.75,434.0,2.11,10.23,31.22,15.27,0.903,6.9,2020-07-15 02:00:00
2020-07-16,4,2020,7.3,41.77,23.18,35.05,456.0,2.13,10.42,31.03,12.59,1.014,6.9,2020-07-16 02:00:00
2020-07-17,4,2020,5.81,43.06,23.35,33.59,432.0,2.35,12.76,28.9,14.5,0.915,6.8,2020-07-17 02:00:00
2020-07-18,4,2020,5.11,44.07,23.34,32.59,444.0,2.15,10.83,30.31,14.29,1.08,6.8,2020-07-18 02:00:00
2020-07-19,4,2020,5.0,38.72,25.49,35.79,470.0,1.75,10.94,32.47,14.77,1.023,7.0,2020-07-19 02:00:00
2020-07-20,4,2020,6.12,41.13,26.66,32.21,464.0,2.34,11.79,31.3,13.2,1.019,7.0,2020-07-20 02:00:00
2020-07-21,4,2020,5.0,42.54,23.63,33.83,449.0,2.06,12.3,33.06,12.47,0.959,6.9,2020-07-21 02:00:00
2020-07-22,4,2020,5.0,44.35,22.68,32.97,455.0,2.22,11.78,30.66,12.92,1.033,6.9,2020-07-22 02:00:00
2020-07-23,4,2020,8.67,43.47,23.42,33.11,452.0,2.41,13.5,31.4,12.85,1.067,6.9,2020-07-23 02:00:00
2020-07-24,4,2020,6.83,41.18,23.34,35.48,454.0,1.93,13.5,28.89,14.54,0.958,6.8,2020-07-24 02:00:00
2020-07-25,4,2020,5.0,43.56,24.96,31.48,459.0,2.12,11.87,31.61,14.78,0.968,7.0,2020-07-25 02:00:00
2020-07-26,4,2020,5.0,41.39,26.54,32.07,445.0,1.99,12.38,30.41,13.96,0.978,6.9,2020-07-26 02:00:00
2020-07-27,4,2020,5.0,42.02,22.18,35.8,450.0,2.13,13.45,31.75,12.66,1.005,6.7,2020-07-27 02:00:00
2020-07-28,4,2020,6.63,37.08,25.52,37.4,451.0,2.29,12.41,32.0,13.84,1.017,6.8,2020-07-28 02:00:00
2020-07-29,4,2020,6.14,40.58,22.7,36.72,451.0,2.44,12.27,32.8,14.86,1.038,6.8,2020-07-29 02:00:00
2020-07-30,4,2020,5.1,42.56,25.24,32.2,439.0,2.16,14.3,32.21,14.95,0.99,6.8,2020-07-30 02:00:00
2020-07-31,4,2020,5.5,40.82,23.42,35.76,458.0,2.23,11.68,31.82,12.69,1.074,6.8,2020-07-31 02:00:00
2020-08-01,4,2020,5.88,40.66,26.27,33.07,459.0,1.95,12.31,31.44,13.22,1.021,6.9,2020-08-01 02:00:00
2020-08-02,4,2020,6.48,41.01,24.46,34.53,443.0,2.2,10.67,30.48,15.1,0.991,6.9,2020-08-02 02:00:00
2020-08-03,4,2020,5.99,42.91,24.23,32.86,452.0,2.22,12.88,30.92,14.35,1.114,6.9,2020-08-03 02:00:00
2020-08-04,4,2020,6.09,41.46,25.08,33.46,467.0,2.03,11.13,29.11,14.29,0.949,6.8,2020-08-04 02:00:00
2020-08-05,4,2020,5.0,43.61,24.46,31.93,462.0,2.29,11.96,31.56,13.96,0.963,6.8,2020-08-05 02:00:00
2020-08-06,4,2020,5.0,41.22,25.56,33.22,449.0,2.02,12.94,31.19,13.81,1.108,6.7,2020-08-06 02:00:00
2020-08-07,4,2020,5.0,41.68,24.0,34.32,459.0,2.12,10.75,31.42,13.4,0.977,7.0,2020-08-07 02:00:00
2020-08-08,4,2020,5.0,45.77,23.18,31.05,452.0,2.23,14.53,31.23,13.13,0.958,6.8,2020-08-08 02:00:00
2020-08-09,4,2020,5.6,38.92,24.04,37.04,473.0,2.36,13.44,31.77,14.97,0.949,6.9,2020-08-09 02:00:00
2020-08-10,4,2020,5.85,39.37,24.37,36.26,473.0,2.2,12.43,31.67,13.55,1.021,7.0,2020-08-10 02:00:00
2020-08-11,4,2020,6.01,42.28,21.62,36.1,463.0,2.13,11.99,31.98,16.21,1.019,6.8,2020-08-11 02:00:00
2020-08-12,4,2020,5.95,45.41,23.46,31.13,458.0,2.23,11.71,31.36,14.85,0.913,6.8,2020-08-12 02:00:00
2020-08-13,4,2020,5.0,41.69,24.81,33.5,461.0,2.09,13.73,31.84,13.42,1.056,6.8,2020-08-13 02:00:00
2020-08-14,4,2020,5.0,42.72,22.62,34.66,438.0,2.15,12.57,29.37,12.72,1.06,6.8,2020-08-14 02:00:00
2020-08-15,4,2020,5.0,39.87,24.2,35.93,456.0,2.31,11.43,30.33,14.52,1.031,6.8,2020-08-15 02:00:00
2020-08-16,4,2020,10.55,39.46,22.86,37.68,451.0,1.81,11.81,30.68,13.91,1.094,6.5,2020-08-16 02:00:00
2020-08-17,4,2020,10.59,43.31,23.57,33.12,449.0,2.18,14.94,33.22,14.45,0.977,6.9,2020-08-17 02:00:00
2020-08-18,4,2020,5.0,41.77,24.04,34.19,465.0,2.39,9.73,32.69,13.66,1.051,6.8,2020-08-18 02:00:00
2020-08-19,4,2020,5.93,41.37,22.87,35.76,457.0,2.13,12.48,29.97,14.23,0.996,6.7,2020-08-19 02:00:00
2020-08-20,4,2020,5.0,43.95,24.78,31.27,445.0,2.26,14.39,31.21,13.44,0.966,6.9,2020-08-20 02:00:00
2020-08-21,4,2020,9.04,45.58,23.46,30.96,459.0,2.03,10.27,32.55,13.96,1.025,6.7,2020-08-21 02:00:00
2020-08-22,4,2020,5.35,40.52,20.03,39.45,472.0,2.1,13.52,32.26,13.8,0.992,6.7,2020-08-22 02:00:00
2020-08-23,4,2020,5.0,40.68,26.21,33.11,465.0,2.24,14.09,30.19,13.5,1.014,6.8,2020-08-23 02:00:00
2020-08-24,4,2020,5.0,43.44,25.51,31.05,471.0,2.48,12.46,33.66,14.89,1.076,7.0,2020-08-24 02:00:00
2020-08-25,4,2020,5.3,44.81,25.33,29.86,433.0,2.1,10.5,30.58,13.37,1.092,6.7,2020-08-25 02:00:00
2020-08-26,4,2020,9.43,42.36,26.06,31.58,466.0,2.27,12.47,30.87,13.47,0.919,6.9,2020-08-26 02:00:00
2020-08-27,4,2020,8.22,41.05,22.63,36.32,461.0,2.18,12.43,30.15,15.43,1.087,6.7,2020-08-27 02:00:00
2020-08-28,4,2020,8.88,42.84,23.41,33.75,478.0,2.46,11.01,31.81,13.56,1.093,6.7,2020-08-28 02:00:00
2020-08-29,4,2020,7.0,41.46,25.75,32.79,473.0,2.11,9.54,29.36,14.94,1.058,6.7,2020-08-29 02:00:00
2020-08-30,4,2020,6.74,42.66,25.67,31.67,481.0,1.97,12.5,30.34,13.52,1.042,6.6,2020-08-30 02:00:00
2020-08-31,4,2020,5.44,42.48,23.77,33.75,443.0,2.26,11.02,30.63,13.09,1.03,6.9,2020-08-31 02:00:00
2020-09-01,4,2020,5.0,39.42,23.7,36.88,461.0,2.02,10.18,31.47,14.78,0.958,6.7,2020-09-01 02:00:00
2020-09-02,4,2020,5.0,40.22,23.65,36.13,465.0,2.22,13.16,30.84,15.47,1.155,6.9,2020-09-02 02:00:00
2020-09-03,4,2020,5.63,40.38,23.09,36.53,457.0,2.22,10.38,30.8,14.67,1.038,6.7,2020-09-03 02:00:00
2020-09-04,4,2020,5.0,36.39,24.0,39.61,465.0,1.83,10.67,30.44,14.86,1.001,6.8,2020-09-04 02:00:00
2020-09-05,4,2020,9.2,41.96,25.71,32.33,463.0,1.97,12.16,31.18,14.82,1.048,6.8,2020-09-05 02:00:00
2020-09-06,4,2020,9.43,40.75,23.93,35.32,468.0,2.41,11.96,29.96,14.12,1.053,6.6,2020-09-06 02:00:00
2020-09-07,4,2020,9.39,42.77,25.09,32.14,462.0,2.42,11.67,30.84,13.96,0.924,6.8,2020-09-07 02:00:00
2020-09-08,4,2020,8.62,41.71,23.54,34.75,465.0,2.31,13.19,31.99,13.45,0.955,6.8,2020-09-08 02:00:00
2020-09-09,4,2020,5.53,43.56,22.51,33.93,467.0,2.11,11.08,29.2,13.69,1.086,6.7,2020-09-09 02:00:00
2020-09-10,4,2020,6.66,44.22,25.6,30.18,464.0,2.04,13.33,30.5,15.13,1.083,6.9,2020-09-10 02:00:00
2020-09-11,4,2020,5.12,36.91,25.41,37.68,448.0,2.29,12.27,31.83,13.46,1.046,6.7,2020-09-11 02:00:00
2020-09-12,4,2020,5.0,41.33,21.35,37.32,481.0,2.15,13.53,31.05,14.36,1.056,6.8,2020-09-12 02:00:00
2020-09-13,4,2020,5.66,36.12,24.7,39.18,470.0,2.23,11.25,29.12,13.27,1.064,6.9,2020-09-13 02:00:00
2020-09-14,4,2020,5.05,40.95,23.86,35.19,473.0,2.07,11.7,30.17,14.43,0.984,6.6,2020-09-14 02:00:00
2020-09-15,4,2020,5.06,41.62,24.98,33.4,478.0,1.91,10.7,31.47,15.48,1.032,6.7,2020-09-15 02:00:00
2020-09-16,4,2020,5.44,42.42,23.1,34.48,483.0,2.44,11.12,31.2,12.91,1.085,6.6,2020-09-16 02:00:00
2020-09-17,4,2020,5.0,41.21,23.81,34.98,473.0,2.38,9.12,30.48,14.48,1.123,6.9,2020-09-17 02:00:00
2020-09-18,4,2020,7.25,41.67,22.64,35.69,447.0,2.3,11.4,29.72,12.91,1.0,6.8,2020-09-18 02:00:00
2020-09-19,4,2020,5.0,41.1,23.5,35.4,450.0,2.1,13.82,30.47,13.62,1.062,6.9,2020-09-19 02:00:00
2020-09-20,4,2020,5.7,40.18,22.97,36.85,454.0,2.19,13.4,31.94,14.39,1.055,6.8,2020-09-20 02:00:00
2020-09-21,4,2020,5.0,41.8,23.05,35.15,452.0,2.15,11.51,30.72,13.28,1.055,6.9,2020-09-21 02:00:00
2020-09-22,4,2020,11.36,43.08,23.65,33.27,477.0,2.21,10.74,29.97,13.98,1.084,6.6,2020-09-22 02:00:00
2020-09-23,4,2020,15.19,39.77,22.91,37.32,458.0,2.43,12.83,33.0,14.36,1.029,6.7,2020-09-23 02:00:00
2020-09-24,4,2020,11.65,41.0,22.99,36.01,455.0,2.17,11.61,30.74,14.84,1.118,6.9,2020-09-24 02:00:00
2020-09-25,4,2020,11.74,42.96,20.08,36.96,474.0,1.94,12.02,31.68,13.9,1.059,6.7,2020-09-25 02:00:00
2020-09-26,4,2020,8.11,40.81,23.38,35.81,459.0,2.16,12.4,32.84,13.32,1.056,6.9,2020-09-26 02:00:00
2020-09-27,4,2020,14.95,43.27,25.25,31.48,452.0,2.31,12.46,31.73,14.46,1.151,6.8,2020-09-27 02:00:00
2020-09-28,4,2020,10.88,43.21,22.83,33.96,470.0,2.31,10.67,31.19,13.9,1.125,6.6,2020-09-28 02:00:00
2020-09-29,4,2020,9.25,43.54,20.65,35.81,457.0,2.33,10.95,33.19,14.39,1.051,6.6,2020-09-29 02:00:00
2020-09-30,4,2020,5.0,45.16,23.97,30.87,464.0,2.04,11.72,32.02,14.44,1.111,6.7,2020-09-30 02:00:00
2020-10-01,4,2020,5.0,37.9,24.63,37.47,454.0,2.51,13.32,30.64,13.47,1.025,6.9,2020-10-01 02:00:00
2020-10-02,4,2020,5.43,38.98,23.63,37.39,470.0,2.32,11.89,31.59,13.94,0.979,6.8,2020-10-02 02:00:00
2020-10-03,4,2020,5.19,43.62,24.03,32.35,472.0,2.04,10.97,29.72,14.66,0.935,6.8,2020-10-03 02:00:00
2020-10-04,4,2020,5.0,41.48,25.76,32.76,476.0,2.15,12.34,31.95,13.7,1.048,6.9,2020-10-04 02:00:00
2020-10-05,4,2020,11.13,41.7,20.92,37.38,470.0,2.13,10.66,31.13,13.3,1.102,6.9,2020-10-05 02:00:00
2020-10-06,4,2020,8.59,41.93,23.7,34.37,452.0,2.29,12.64,31.06,14.68,1.116,6.8,2020-10-06 02:00:00
2020-10-07,4,2020,7.97,42.21,24.57,33.22,464.0,2.15,11.12,30.25,12.28,1.009,6.7,2020-10-07 02:00:00
2020-10-08,4,2020,5.11,43.33,23.99,32.68,469.0,2.26,12.19,31.5,14.6,1.024,6.9,2020-10-08 02:00:00
2020-10-09,4,2020,6.02,40.33,24.3,35.37,465.0,2.23,10.5,31.43,12.33,0.972,6.8,2020-10-09 02:00:00
2020-10-10,4,2020,5.4,42.28,22.51,35.21,480.0,2.18,10.4,31.81,14.43,1.097,7.0,2020-10-10 02:00:00
2020-10-11,4,2020,10.38,39.69,24.11,36.2,441.0,2.26,11.82,31.14,14.56,1.011,6.6,2020-10-11 02:00:00
2020-10-12,4,2020,5.76,39.53,23.09,37.38,467.0,2.14,10.87,30.69,13.66,0.985,6.7,2020-10-12 02:00:00
2020-10-13,4,2020,5.0,44.6,21.57,33.83,495.0,2.03,11.38,30.48,14.2,0.997,6.9,2020-10-13 02:00:00
2020-10-14,4,2020,5.0,46.72,24.52,28.76,460.0,2.24,9.69,29.83,15.43,1.115,6.7,2020-10-14 02:00:00
2020-10-15,4,2020,6.05,40.94,22.29,36.77,460.0,2.34,9.79,32.43,13.48,1.065,6.7,2020-10-15 02:00:00
2020-10-16,4,2020,5.0,43.78,21.83,34.39,476.0,1.83,10.95,30.38,13.8,1.058,6.9,2020-10-16 02:00:00
2020-10-17,4,2020,5.0,39.53,22.71,37.76,456.0,2.19,12.11,31.72,14.02,1.183,6.7,2020-10-17 02:00:00
2020-10-18,4,2020,5.74,40.13,22.82,37.05,465.0,2.24,10.43,31.82,15.18,1.117,6.7,2020-10-18 02:00:00
2020-10-19,4,2020,10.23,42.82,24.34,32.84,466.0,2.23,13.42,30.61,13.23,1.055,6.7,2020-10-19 02:00:00
2020-10-20,4,2020,6.64,44.57,24.19,31.24,480.0,2.16,12.22,30.27,14.13,1.155,6.7,2020-10-20 02:00:00
2020-10-21,4,2020,5.2,43.84,22.56,33.6,454.0,2.29,11.34,30.01,14.44,0.97,6.7,2020-10-21 02:00:00
2020-10-22,4,2020,5.15,41.98,23.77,34.25,477.0,2.12,12.15,30.18,13.55,1.14,6.8,2020-10-22 02:00:00
2020-10-23,4,2020,6.04,43.26,22.95,33.79,473.0,2.24,13.11,30.88,13.28,1.148,6.9,2020-10-23 02:00:00
2020-10-24,4,2020,5.16,45.65,23.84,30.51,467.0,2.42,8.26,31.23,14.93,1.058,6.8,2020-10-24 02:00:00
2020-10-25,4,2020,5.35,41.72,23.22,35.06,472.0,2.3,12.12,31.41,14.87,0.984,6.8,2020-10-25 02:00:00
2020-10-26,4,2020,5.07,40.75,23.31,35.94,452.0,2.1,9.75,31.34,15.63,1.04,6.7,2020-10-26 02:00:00
2020-10-27,4,2020,9.49,37.55,21.7,40.75,479.0,2.17,10.01,31.07,14.24,1.131,6.8,2020-10-27 02:00:00
2020-10-28,4,2020,6.45,40.46,23.74,35.8,469.0,2.4,11.2,29.89,13.65,1.052,6.6,2020-10-28 02:00:00
2020-10-29,4,2020,6.59,41.79,22.56,35.65,489.0,2.29,12.21,30.91,14.1,1.148,6.8,2020-10-29 02:00:00
2020-10-30,4,2020,5.24,41.9,24.68,33.42,458.0,2.22,12.5,30.63,12.84,1.104,6.8,2020-10-30 02:00:00
2020-10-31,4,2020,5.96,41.32,23.58,35.1,466.0,1.98,10.53,32.29,12.84,1.064,6.6,2020-10-31 02:00:00
2020-11-01,4,2020,5.06,43.06,25.25,31.69,471.0,2.42,13.09,33.67,14.11,1.024,6.7,2020-11-01 02:00:00
2020-11-02,4,2020,5.0,42.46,22.81,34.73,462.0,2.24,12.64,31.58,14.01,1.062,6.7,2020-11-02 02:00:00
2020-11-03,4,2020,5.0,39.74,22.13,38.13,462.0,2.36,10.83,32.0,13.59,1.126,6.9,2020-11-03 02:00:00
2020-11-04,4,2020,5.0,42.58,24.97,32.45,461.0,2.04,11.48,31.31,14.35,1.091,6.9,2020-11-04 02:00:00
2020-11-05,4,2020,6.24,43.93,22.92,33.15,481.0,1.99,13.96,31.03,14.18,1.07,6.7,2020-11-05 02:00:00
2020-11-06,4,2020,5.0,43.4,24.41,32.19,446.0,1.89,11.92,31.52,12.86,1.043,6.8,2020-11-06 02:00:00
2020-11-07,4,2020,5.0,44.14,24.03,31.83,480.0,1.94,12.0,30.18,15.14,1.053,6.8,2020-11-07 02:00:00
2020-11-08,4,2020,5.61,40.31,23.18,36.51,472.0,2.07,11.61,29.68,15.21,1.128,6.7,2020-11-08 02:00:00
2020-11-09,4,2020,5.0,41.63,24.37,34.0,475.0,2.18,12.24,31.52,14.67,1.128,6.9,2020-11-09 02:00:00
2020-11-10,4,2020,7.24,46.13,24.8,29.07,470.0,2.31,10.91,31.64,13.34,1.146,6.8,2020-11-10 02:00:00
2020-11-11,4,2020,5.0,42.02,24.07,33.91,475.0,2.49,13.37,30.64,14.2,1.164,6.8,2020-11-11 02:00:00
2020-11-12,4,2020,11.06,40.45,23.08,36.47,468.0,2.19,12.86,32.07,15.68,1.169,6.9,2020-11-12 02:00:00
2020-11-13,4,2020,10.8,44.37,24.71,30.92,471.0,2.12,11.26,31.96,13.41,1.096,6.6,2020-11-13 02:00:00
2020-11-14,4,2020,6.29,42.75,21.67,35.58,462.0,2.08,12.65,31.42,14.91,1.213,6.7,2020-11-14 02:00:00
2020-11-15,4,2020,5.96,42.45,23.91,33.64,460.0,2.34,10.84,31.28,13.54,1.104,6.8,2020-11-15 02:00:00
2020-11-16,4,2020,5.0,41.21,24.16,34.63,468.0,2.03,9.8,31.66,13.88,1.117,6.7,2020-11-16 02:00:00
2020-11-17,4,2020,7.3,41.22,21.6,37.18,485.0,2.19,12.04,31.68,12.22,1.066,6.9,2020-11-17 02:00:00
2020-11-18,4,2020,6.14,44.75,24.98,30.27,471.0,2.1,13.24,29.81,12.92,1.04,6.8,2020-11-18 02:00:00
2020-11-19,4,2020,5.0,41.18,22.11,36.71,471.0,2.34,11.87,30.48,14.62,1.057,6.9,2020-11-19 02:00:00
2020-11-20,4,2020,5.39,41.32,23.26,35.42,478.0,2.22,9.9,29.8,13.58,1.178,6.7,2020-11-20 02:00:00
2020-11-21,4,2020,7.16,41.15,24.78,34.07,473.0,2.32,11.08,31.12,14.01,1.129,6.8,2020-11-21 02:00:00
2020-11-22,4,2020,5.0,41.41,24.98,33.61,456.0,2.28,11.32,32.2,13.69,1.136,6.9,2020-11-22 02:00:00
2020-11-23,4,2020,9.51,42.77,24.78,32.45,471.0,2.03,10.52,30.11,14.53,1.123,6.7,2020-11-23 02:00:00
2020-11-24,4,2020,9.93,39.57,20.12,40.31,483.0,2.23,11.44,30.88,13.25,1.121,6.6,2020-11-24 02:00:00
2020-11-25,4,2020,6.99,44.26,22.78,32.96,477.0,2.03,11.09,31.06,14.15,1.179,6.8,2020-11-25 02:00:00
2020-11-26,4,2020,12.17,41.0,25.12,33.88,483.0,2.44,12.5,31.74,13.6,1.112,6.6,2020-11-26 02:00:00
2020-11-27,4,2020,9.96,39.4,25.77,34.83,482.0,2.37,11.43,31.29,13.38,1.135,6.6,2020-11-27 02:00:00
2020-11-28,4,2020,13.8,42.44,24.97,32.59,502.0,2.11,13.86,30.55,13.97,1.066,6.6,2020-11-28 02:00:00
2020-11-29,4,2020,12.7,41.87,23.12,35.01,486.0,2.38,12.01,31.48,15.02,1.169,6.8,2020-11-29 02:00:00
2020-11-30,4,2020,13.55,42.63,23.95,33.42,472.0,2.34,10.47,30.34,14.78,1.183,6.9,2020-11-30 02:00:00
2020-12-01,4,2020,10.96,42.44,24.65,32.91,473.0,2.2,11.61,31.07,13.94,1.108,6.6,2020-12-01 02:00:00
2020-12-02,4,2020,5.65,41.78,22.9,35.32,468.0,1.95,9.96,30.07,14.36,1.164,6.8,2020-12-02 02:00:00
2020-12-03,4,2020,14.39,41.13,25.17,33.7,484.0,2.21,11.24,31.08,15.71,1.106,6.9,2020-12-03 02:00:00
2020-12-04,4,2020,10.66,42.43,22.8,34.77,480.0,2.37,10.66,30.33,13.68,1.162,6.6,2020-12-04 02:00:00
2020-12-05,4,2020,8.6,40.61,24.31,35.08,460.0,2.13,12.82,31.23,14.4,1.113,6.6,2020-12-05 02:00:00
2020-12-06,4,2020,14.13,42.66,23.95,33.39,478.0,2.33,13.31,29.71,12.87,1.069,6.7,2020-12-06 02:00:00
2020-12-07,4,2020,20.25,41.7,25.07,33.23,482.0,2.12,14.28,30.02,13.96,1.13,6.8,2020-12-07 02:00:00
2020-12-08,4,2020,16.52,39.06,23.49,37.45,490.0,2.2,11.64,30.48,14.15,1.142,6.6,2020-12-08 02:00:00
2020-12-09,4,2020,15.09,37.27,20.96,41.77,472.0,2.18,11.73,31.01,14.1,1.107,6.7,2020-12-09 02:00:00
2020-12-10,4,2020,15.15,39.66,23.58,36.76,475.0,2.02,13.43,31.67,15.32,1.103,6.7,2020-12-10 02:00:00
2020-12-11,4,2020,11.81,43.67,24.37,31.96,478.0,2.21,12.18,30.31,14.62,1.199,6.8,2020-12-11 02:00:00
2020-12-12,4,2020,9.0,42.12,23.91,33.97,482.0,2.15,12.93,29.59,14.23,1.201,6.6,2020-12-12 02:00:00
2020-12-13,4,2020,12.29,44.63,20.21,35.16,464.0,2.38,10.64,30.34,13.79,1.101,6.6,2020-12-13 02:00:00
2020-12-14,4,2020,7.4,42.4,22.66,34.94,454.0,2.22,11.27,31.67,14.21,1.11,6.7,2020-12-14 02:00:00
2020-12-15,4,2020,15.08,44.33,24.65,31.02,494.0,2.23,10.67,32.42,14.7,1.059,6.7,2020-12-15 02:00:00
2020-12-16,4,2020,11.75,45.41,23.04,31.55,453.0,2.02,11.51,31.76,13.51,1.117,6.7,2020-12-16 02:00:00
2020-12-17,4,2020,8.58,45.72,24.76,29.52,475.0,2.21,11.85,28.7,14.08,1.146,6.7,2020-12-17 02:00:00
2020-12-18,4,2020,5.5,40.51,20.86,38.63,476.0,2.48,12.17,30.71,15.05,1.121,6.8,2020-12-18 02:00:00
2020-12-19,4,2020,5.0,39.14,23.4,37.46,458.0,2.43,9.99,32.31,14.4,1.16,6.8,2020-12-19 02:00:00
2020-12-20,4,2020,6.18,40.69,26.25,33.06,473.0,2.07,12.13,30.4,14.27,1.23,6.6,2020-12-20 02:00:00
2020-12-21,4,2020,5.29,44.71,24.88,30.41,473.0,2.33,11.83,31.06,13.81,1.201,6.7,2020-12-21 02:00:00
2020-12-22,4,2020,5.0,40.1,27.28,32.62,478.0,2.28,10.32,28.71,15.06,1.156,6.6,2020-12-22 02:00:00
2020-12-23,4,2020,6.06,45.5,22.32,32.18,486.0,2.22,11.3,32.77,13.37,1.069,6.6,2020-12-23 02:00:00
2020-12-24,4,2020,6.42,40.02,23.64,36.34,487.0,2.16,12.23,30.85,13.1,1.139,6.6,2020-12-24 02:00:00
2020-12-25,4,2020,5.0,42.06,24.43,33.51,477.0,2.33,11.14,31.15,13.83,1.101,6.8,2020-12-25 02:00:00
2020-12-26,4,2020,5.0,46.19,23.17,30.64,464.0,2.5,12.23,31.04,14.72,1.117,6.7,2020-12-26 02:00:00
2020-12-27,4,2020,5.7,43.43,24.0,32.57,484.0,2.08,11.91,29.35,14.63,1.166,6.7,2020-12-27 02:00:00
2020-12-28,4,2020,5.87,43.74,24.37,31.89,470.0,2.41,13.39,30.64,14.17,1.137,6.8,2020-12-28 02:00:00
2020-12-29,4,2020,5.0,39.48,23.99,36.53,480.0,2.27,14.23,30.79,12.99,1.077,6.6,2020-12-29 02:00:00
