time,region_id,year_id,crop_id,irrigation_id,region_name,region_country,region_latitude,region_longitude,region_elevation_m,region_area_km2,region_description,year_label,year_start_date,year_end_date,year_season,crop_name,scientific_name,crop_family,water_requirement_mm_season,growing_period_days,crop_description,irrigation_name,irrigation_efficiency_percent_dim,water_application_uniformity,irrigation_description,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_method_name,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,ndvi,ndwi,land_surface_temperature_c,lst_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,risk_level,risk_score,recommendation,factors,soil_moisture_pct,irrigation_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms_daily,solar_radiation_wm2,etc_mm,soil_water_mm,spi,crop_type,days_since_planting,created_at,updated_at
2022-01-09,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.6,28.4,E,2.3,632.0,7.2,Med-High,22.8,74.0,45.0,40.66,22.36,36.98,412.0,2.13,10.93,32.07,14.89,0.839,7.0,Low,30.5,15.1,22.8,74.0,3.24,19.91,5.95,5.95,0.46,0.22,0.22,-0.09,-0.22,-0.15,-0.29,None,Germination,0.63,3.75,0.254,Drip Irrigation,62.0,1.31,31.3,0.406,0.759,0.303,25.65,25.65,31.89,MODIS,91.25,5.32,2.3,5.9,4.68,1.5,17.03,4608968.0,136835.0,3.69,38.03,Low,6.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 44.7, ""temperature"": 30.5}",44.73,0.0,30.5,15.1,73.91,3.24,230.49,5.95,164.52,0.46,wheat,9,2022-01-09 01:00:00,2022-01-09 02:00:00
2022-01-10,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.2,28.3,E,2.3,2.0,7.2,Med-High,22.6,71.0,44.54,38.13,26.25,35.62,437.0,2.28,12.82,30.97,13.41,0.787,7.0,Low,29.1,16.2,22.6,71.0,3.39,20.97,6.26,6.26,0.49,0.23,0.23,-0.1,-0.24,-0.17,-0.32,None,Germination,0.63,3.95,0.259,Drip Irrigation,56.0,1.38,30.5,0.46,0.752,0.302,26.55,26.55,28.62,MODIS,88.12,5.78,2.3,6.3,4.82,0.0,19.47,4606156.0,226344.0,3.95,36.9,Low,5.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 44.5, ""temperature"": 29.1}",44.48,0.0,29.09,16.15,70.75,3.39,242.71,6.26,160.47,0.49,wheat,10,2022-01-10 01:00:00,2022-01-10 02:00:00
2022-01-11,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.6,22.1,SW,3.6,57.0,7.3,Med-High,22.6,72.0,43.67,40.88,24.09,35.03,420.0,2.22,12.3,31.86,15.17,0.805,7.0,Low,28.2,16.9,22.6,72.0,2.66,20.99,6.23,6.23,1.24,0.77,0.77,0.85,0.46,0.51,0.53,None,Germination,0.71,4.42,0.25,Drip Irrigation,60.0,1.55,29.4,0.452,0.747,0.348,26.94,26.94,26.93,MODIS,86.04,5.77,3.6,6.2,5.83,0.3,25.86,4565745.0,189562.0,2.61,58.14,Low,0.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 45.0, ""temperature"": 28.2}",45.0,0.0,28.21,16.91,71.74,2.66,242.88,6.23,157.76,1.24,wheat,11,2022-01-11 01:00:00,2022-01-11 02:00:00
2022-01-12,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,25.4,SW,0.7,-80.0,7.2,Med-High,22.1,62.0,43.5,42.93,26.67,30.4,410.0,2.39,9.42,30.33,14.04,0.785,6.9,Low,28.9,15.4,22.1,62.0,3.02,19.85,5.93,5.93,-0.41,-0.55,-0.55,-1.19,-1.18,-1.07,-1.44,None,Germination,0.67,3.97,0.276,Drip Irrigation,64.0,1.39,30.1,0.425,0.777,0.227,27.15,27.15,29.27,MODIS,99.31,4.8,0.7,5.9,5.16,0.0,13.92,4577613.0,212800.0,5.21,12.11,Low,13.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 43.5, ""temperature"": 28.9}",43.46,0.0,28.87,15.38,62.0,3.02,229.77,5.93,152.45,-0.41,wheat,12,2022-01-12 01:00:00,2022-01-12 02:00:00
2022-01-13,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.0,18.0,NE,2.5,245.0,7.2,Med-High,21.7,69.0,43.34,41.33,25.07,33.6,405.0,2.24,10.12,29.01,12.99,0.877,7.0,Low,27.7,15.6,21.7,69.0,2.77,20.76,6.1,6.1,0.58,0.28,0.28,0.04,-0.15,-0.08,-0.21,None,Germination,0.62,3.78,0.276,Drip Irrigation,64.0,1.32,29.7,0.451,0.752,0.31,26.71,26.71,30.03,MODIS,88.36,5.45,2.5,6.1,5.41,0.0,13.92,4419861.0,178686.0,3.62,40.55,Low,5.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 43.4, ""temperature"": 27.7}",43.43,0.0,27.68,15.64,68.97,2.77,240.29,6.1,148.72,0.58,wheat,13,2022-01-13 01:00:00,2022-01-13 02:00:00
2022-01-14,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.4,26.1,NE,1.7,-31.0,7.2,Med-High,22.0,74.0,43.07,41.91,24.78,33.31,425.0,2.34,12.88,30.77,13.72,0.772,7.1,Low,28.4,15.5,22.0,74.0,3.44,20.0,5.9,5.9,0.14,-0.1,-0.1,-0.49,-0.6,-0.52,-0.75,None,Germination,0.72,4.25,0.287,Drip Irrigation,68.0,1.49,29.6,0.409,0.719,0.268,25.46,25.46,30.32,MODIS,73.81,5.21,1.7,5.9,5.22,0.0,12.42,4414590.0,196465.0,4.21,28.73,Low,7.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 42.8, ""temperature"": 28.4}",42.76,0.0,28.38,15.55,73.54,3.44,231.48,5.9,144.42,0.14,wheat,14,2022-01-14 01:00:00,2022-01-14 02:00:00
2022-01-15,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.6,21.3,E,2.3,36.0,7.1,Med-High,22.9,63.0,41.84,41.71,23.03,35.26,425.0,2.02,13.09,30.75,13.64,0.833,7.0,Low,28.5,17.3,22.9,63.0,2.39,21.07,6.32,6.32,0.49,0.21,0.21,-0.11,-0.27,-0.19,-0.35,None,Germination,0.68,4.3,0.292,Drip Irrigation,63.0,1.5,30.7,0.407,0.755,0.255,25.9,25.9,30.56,MODIS,89.59,5.83,2.3,6.3,4.66,0.4,16.73,4410122.0,188867.0,4.01,36.5,Low,12.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 42.5, ""temperature"": 28.5}",42.51,0.0,28.52,17.32,63.13,2.39,243.81,6.32,140.3,0.49,wheat,15,2022-01-15 01:00:00,2022-01-15 02:00:00
2022-01-16,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.7,28.1,NW,2.9,24.0,7.1,Med-High,22.6,70.0,45.0,43.84,24.57,31.59,426.0,2.27,11.39,31.97,14.51,0.857,7.0,Low,28.7,16.5,22.6,70.0,3.53,20.56,6.15,6.15,0.8,0.48,0.48,0.31,0.08,0.15,0.08,None,Germination,0.67,4.12,0.25,Drip Irrigation,61.0,5.97,29.9,0.402,0.761,0.338,25.49,25.49,29.28,MODIS,92.13,5.83,2.9,6.1,5.33,1.6,15.6,4287603.0,206620.0,1.03,120.09,Low,3.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 45.0, ""temperature"": 28.7}",45.0,4.53,28.7,16.49,70.23,3.53,237.95,6.15,141.44,0.8,wheat,16,2022-01-16 01:00:00,2022-01-16 02:00:00
2022-01-17,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.9,17.1,S,3.8,35.0,7.2,Med-High,21.9,71.0,45.0,40.12,26.87,33.01,412.0,2.63,13.41,30.06,13.02,0.792,7.2,Low,27.9,15.8,21.9,71.0,2.75,21.26,6.25,6.25,1.36,0.97,0.97,1.0,0.68,0.73,0.8,None,Germination,0.65,4.06,0.25,Drip Irrigation,63.0,1.42,30.1,0.449,0.74,0.344,25.14,25.14,29.82,MODIS,82.71,6.31,3.8,6.2,5.09,1.4,21.81,4375320.0,226505.0,2.41,61.38,Low,0.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.2, ""soil_moisture"": 45.0, ""temperature"": 27.9}",45.0,0.0,27.94,15.79,70.94,2.75,246.02,6.25,138.92,1.36,wheat,17,2022-01-17 01:00:00,2022-01-17 02:00:00
2022-01-18,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.7,18.9,NW,1.3,-65.0,7.3,Med-High,21.8,71.0,44.7,41.48,24.7,33.82,415.0,2.44,12.48,30.94,13.98,0.895,7.0,Low,28.2,15.4,21.8,71.0,2.69,21.52,6.32,6.32,-0.06,-0.4,-0.4,-0.81,-1.0,-0.9,-1.23,None,Germination,0.65,4.11,0.268,Drip Irrigation,63.0,1.44,29.8,0.44,0.744,0.255,26.49,26.49,25.23,MODIS,84.8,5.63,1.3,6.3,4.31,0.0,9.97,4396893.0,206388.0,4.98,21.26,Low,6.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 43.9, ""temperature"": 28.2}",43.92,0.0,28.24,15.44,71.01,2.69,249.13,6.32,133.85,-0.06,wheat,18,2022-01-18 01:00:00,2022-01-18 02:00:00
2022-01-19,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.9,16.9,NW,2.4,79.0,7.3,Med-High,23.0,77.0,43.34,39.65,23.5,36.85,422.0,2.36,11.85,32.13,13.19,0.711,7.0,Low,29.5,16.5,23.0,77.0,3.3,22.56,6.73,6.73,0.54,0.2,0.2,-0.11,-0.32,-0.23,-0.41,None,Germination,0.66,4.44,0.273,Drip Irrigation,58.0,1.55,29.5,0.459,0.738,0.311,25.06,25.06,30.37,MODIS,82.19,5.74,2.4,6.7,5.06,0.5,19.3,4136309.0,221180.0,4.33,35.7,Low,5.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 43.6, ""temperature"": 29.5}",43.62,0.0,29.51,16.52,76.87,3.3,261.16,6.73,129.42,0.54,wheat,19,2022-01-19 01:00:00,2022-01-19 02:00:00
2022-01-20,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.5,20.2,SE,1.4,-43.0,7.1,Med-High,22.4,70.0,41.94,39.77,23.32,36.91,413.0,2.39,10.32,30.44,14.39,0.784,7.1,Low,29.4,15.4,22.4,70.0,2.91,23.32,6.9,6.9,-0.04,-0.4,-0.4,-0.87,-1.06,-0.95,-1.31,None,Germination,0.71,4.9,0.294,Drip Irrigation,61.0,1.72,31.1,0.424,0.743,0.288,26.35,26.35,32.93,MODIS,84.03,6.17,1.4,6.9,4.98,0.0,13.27,4213348.0,246358.0,5.54,19.76,Low,11.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 42.4, ""temperature"": 29.4}",42.37,0.0,29.36,15.43,70.4,2.91,269.85,6.9,123.78,-0.04,wheat,20,2022-01-20 01:00:00,2022-01-20 02:00:00
2022-01-21,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.3,20.3,W,2.4,77.0,7.2,Med-High,21.2,68.0,45.0,41.0,22.77,36.23,423.0,2.41,10.78,31.68,15.63,0.774,6.8,Low,26.0,16.4,21.2,68.0,2.87,21.64,6.31,6.31,0.55,0.22,0.22,-0.03,-0.25,-0.17,-0.32,None,Germination,0.67,4.23,0.25,Drip Irrigation,60.0,9.84,28.4,0.437,0.758,0.296,26.43,26.43,30.9,MODIS,90.63,5.35,2.4,6.3,5.06,0.0,16.44,4204469.0,242087.0,-0.28,170.73,Low,0.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 45.0, ""temperature"": 26.0}",45.0,8.35,25.99,16.41,68.19,2.87,250.43,6.31,128.14,0.55,wheat,21,2022-01-21 01:00:00,2022-01-21 02:00:00
2022-01-22,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.7,20.1,SE,0.4,-85.0,7.2,Med-High,22.1,69.0,44.26,42.46,21.9,35.64,425.0,2.21,11.3,30.99,13.84,0.788,6.9,Low,27.5,16.7,22.1,69.0,2.96,22.11,6.54,6.54,-0.62,-0.99,-0.99,-1.55,-1.73,-1.61,-2.12,Abnormally Dry,Germination,0.71,4.64,0.283,Drip Irrigation,60.0,1.62,28.2,0.459,0.736,0.196,25.58,25.58,30.09,MODIS,81.17,5.68,0.4,6.5,5.07,0.5,14.08,4086899.0,194145.0,6.19,5.4,Low,9.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 43.0, ""temperature"": 27.5}",43.04,0.0,27.54,16.75,68.88,2.96,255.89,6.54,121.85,-0.62,wheat,22,2022-01-22 01:00:00,2022-01-22 02:00:00
2022-01-23,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.7,26.1,NE,1.8,422.0,7.2,Med-High,22.4,71.0,43.6,44.92,23.43,31.65,417.0,2.1,13.13,29.91,14.14,0.848,6.9,Low,28.4,16.4,22.4,71.0,2.69,21.95,6.5,6.5,0.23,-0.08,-0.08,-0.47,-0.64,-0.55,-0.79,None,Germination,0.68,4.42,0.294,Drip Irrigation,61.0,1.55,29.4,0.48,0.742,0.288,26.45,26.45,31.13,MODIS,83.86,5.75,1.8,6.5,5.39,0.0,12.12,4048698.0,256615.0,4.65,28.38,Low,8.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 42.3, ""temperature"": 28.4}",42.34,0.0,28.36,16.38,71.12,2.69,254.02,6.5,117.1,0.23,wheat,23,2022-01-23 01:00:00,2022-01-23 02:00:00
2022-01-24,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.7,22.5,SE,3.2,75.0,7.2,Med-High,23.0,69.0,45.0,39.03,24.48,36.49,429.0,2.14,11.6,29.82,13.56,0.859,6.9,Low,29.8,16.2,23.0,69.0,2.97,19.4,5.83,5.83,1.02,0.77,0.77,0.63,0.46,0.51,0.53,None,Germination,0.72,4.2,0.25,Drip Irrigation,65.0,4.6,31.1,0.445,0.736,0.347,26.47,26.47,31.74,MODIS,81.12,4.94,3.2,5.8,5.15,1.0,20.26,4014605.0,266710.0,1.03,109.21,Low,5.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.8, ""soil_moisture"": 45.0, ""temperature"": 29.8}",45.0,3.13,29.77,16.2,69.2,2.97,224.5,5.83,117.54,1.02,wheat,24,2022-01-24 01:00:00,2022-01-24 02:00:00
2022-01-25,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.2,17.8,S,1.9,-42.0,7.3,Med-High,23.1,72.0,43.88,39.57,21.82,38.61,427.0,2.03,11.67,31.44,14.02,0.788,7.0,Low,29.6,16.7,23.1,72.0,2.84,22.34,6.69,6.69,0.25,-0.08,-0.08,-0.47,-0.66,-0.56,-0.82,None,Germination,0.65,4.35,0.262,Drip Irrigation,60.0,1.52,29.5,0.466,0.729,0.286,25.74,25.74,29.93,MODIS,77.94,6.3,1.9,6.7,4.97,0.1,16.89,4005721.0,264736.0,4.8,28.17,Low,7.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 44.3, ""temperature"": 29.6}",44.25,0.0,29.58,16.66,72.04,2.84,258.55,6.69,112.64,0.25,wheat,25,2022-01-25 01:00:00,2022-01-25 02:00:00
2022-01-26,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.0,21.3,N,1.5,-21.0,7.2,Med-High,22.7,74.0,45.0,40.9,22.76,36.34,421.0,2.38,13.0,30.93,14.48,0.806,7.0,Low,29.9,15.4,22.7,74.0,3.06,21.23,6.31,6.31,0.03,-0.33,-0.33,-0.69,-0.91,-0.81,-1.12,None,Germination,0.65,4.1,0.279,Drip Irrigation,64.0,1.43,30.7,0.45,0.731,0.306,26.19,26.19,28.1,MODIS,78.81,5.71,1.5,6.3,5.08,0.0,11.77,3891558.0,260849.0,4.82,23.67,Low,9.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 43.2, ""temperature"": 29.9}",43.25,0.0,29.93,15.38,74.27,3.06,245.76,6.31,107.72,0.03,wheat,26,2022-01-26 01:00:00,2022-01-26 02:00:00
2022-01-27,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.2,14.5,SW,0.0,-100.0,7.3,Med-High,21.3,70.0,39.87,43.94,21.11,34.95,440.0,2.31,11.82,30.53,13.01,0.864,7.1,Low,27.3,15.3,21.3,70.0,2.27,21.87,6.35,6.35,-0.82,-1.25,-1.25,-1.77,-2.01,-1.89,-2.45,Abnormally Dry,Germination,0.69,4.38,0.316,Drip Irrigation,60.0,1.53,27.9,0.453,0.748,0.193,26.44,26.44,27.61,MODIS,86.33,5.68,0.0,6.4,5.07,0.0,8.92,3812583.0,288011.0,6.35,0.0,Low,12.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 41.0, ""temperature"": 27.3}",41.04,0.0,27.28,15.26,69.73,2.27,253.12,6.35,101.26,-0.82,wheat,27,2022-01-27 01:00:00,2022-01-27 02:00:00
2022-01-28,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.3,26.8,NW,0.0,0.0,7.1,Med-High,22.6,72.0,37.79,44.56,21.2,34.24,409.0,2.05,11.14,31.61,14.93,0.87,7.1,Low,28.8,16.3,22.6,72.0,2.59,20.59,6.12,6.12,-0.79,-1.17,-1.17,-1.7,-1.9,-1.78,-2.32,Abnormally Dry,Germination,0.7,4.28,0.352,Drip Irrigation,68.0,1.5,29.7,0.403,0.704,0.201,26.19,26.19,33.42,MODIS,67.01,5.37,0.0,6.1,4.5,0.7,10.33,3722622.0,266592.0,6.07,0.68,Low,18.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 38.9, ""temperature"": 28.8}",38.86,0.0,28.84,16.33,72.08,2.59,238.3,6.12,95.09,-0.79,wheat,28,2022-01-28 01:00:00,2022-01-28 02:00:00
2022-01-29,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,7.4,24.0,SE,1.3,3093.0,7.2,Med-High,21.8,74.0,38.32,42.67,23.93,33.4,414.0,2.19,12.49,31.25,14.2,0.833,6.8,Low,28.8,14.9,21.8,74.0,2.06,22.55,6.58,6.58,-0.07,-0.34,-0.34,-0.86,-0.97,-0.87,-1.2,None,Germination,0.68,4.48,0.372,Drip Irrigation,67.0,1.57,29.9,0.437,0.753,0.25,26.09,26.09,30.43,MODIS,88.77,6.08,1.3,6.6,5.28,1.1,12.4,3762918.0,263772.0,5.26,20.04,Low,17.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 37.7, ""temperature"": 28.8}",37.68,0.0,28.76,14.93,73.89,2.06,260.96,6.58,89.73,-0.07,wheat,29,2022-01-29 01:00:00,2022-01-29 02:00:00
2022-01-30,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.8,19.0,SW,2.0,55.0,7.0,Med-High,22.8,71.0,36.54,41.86,25.57,32.57,436.0,2.08,12.13,31.0,13.78,0.825,7.0,Low,28.1,17.5,22.8,71.0,2.99,21.15,6.31,6.31,0.34,0.14,0.14,-0.3,-0.37,-0.29,-0.47,None,Germination,0.69,4.36,0.38,Drip Irrigation,60.0,1.53,29.4,0.438,0.72,0.284,27.7,27.7,29.9,MODIS,74.33,5.77,2.0,6.3,5.14,0.7,10.94,3728617.0,252166.0,4.27,32.39,Low,16.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 37.2, ""temperature"": 28.1}",37.22,0.0,28.06,17.48,71.21,2.99,244.8,6.31,85.36,0.34,wheat,30,2022-01-30 01:00:00,2022-01-30 02:00:00
2022-01-31,3,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,25.5,NE,1.6,-20.0,7.2,Med-High,22.7,69.0,37.25,42.2,23.99,33.81,416.0,2.25,12.17,31.47,14.59,0.787,7.0,Low,29.8,15.5,22.7,69.0,2.9,22.24,6.63,6.63,0.11,-0.14,-0.14,-0.64,-0.74,-0.64,-0.92,None,Germination,0.66,4.37,0.396,Drip Irrigation,55.0,1.53,30.9,0.442,0.726,0.284,25.77,25.77,29.12,MODIS,76.71,5.57,1.6,6.6,5.11,1.5,13.62,3663931.0,241572.0,4.99,24.67,Low,23.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 36.3, ""temperature"": 29.8}",36.27,0.0,29.79,15.51,69.13,2.9,257.4,6.63,80.27,0.11,wheat,31,2022-01-31 01:00:00,2022-01-31 02:00:00
